QGPIORecord, QRC v6.1.0, 15-12-2021 @ 19:07:26, Windows 10 Version 2009, 10.0.19042, x86_64,,,,,,,
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
30611,0.135191,0,0.0156521,4.06,0.0315562,0.350624,0,0.258625,-0.257826,2.79E-05,0.00952159,0.0003635
30621,0.577849,0,0.0216738,4.07,0.0315562,0,0,0.261127,-0.260837,2.79E-05,0.00345755,0.0003635
30630,0.675762,0,0.0221691,4.08,0.0350624,0,0.350624,0.261127,-0.261085,2.79E-05,0.000506908,0.0003635
30641,0.372992,0,0.0176257,4.09,0.0385687,0.350624,0.347118,0.258625,-0.258813,2.79E-05,-0.00223774,0.0003635
30651,0.501867,0,0.0218361,4.1,0.0420749,0.347118,0.347118,0.261127,-0.260918,2.79E-05,0.00249043,0.0003635
30661,0.717976,0,0.0175984,4.11,0.0420749,0,0,0.258625,-0.258799,2.79E-05,-0.0020746,0.0003635
30671,0.501587,0,0.0172499,4.12,0.0455811,0.347118,0.347118,0.258625,-0.258625,2.79E-05,1.88E-06,0.0003635
30681,0.632183,0,0.0218052,4.13,0.0490874,0.350624,0.350624,0.261127,-0.260903,2.79E-05,0.00267461,0.0003635
30691,0.150372,0,0.000141442,4.14,0.0525936,0.347118,0.347118,0.249098,-0.250071,2.79E-05,-0.0115861,0.0003635
30701,-1.85503,0,-0.0690455,4.15,0.0596061,0.701248,0.701248,0.212308,-0.215477,2.79E-05,-0.037761,0.0003635
30711,-0.163304,0,-0.0073303,4.16,0.0631124,0,0.350624,0.249098,-0.246335,2.79E-05,0.0329307,0.0003635
30721,0.491685,0,-0.00225472,4.17,0.0525936,-0.701248,-1.04486,0.249098,-0.248873,2.79E-05,0.00269026,0.0003635
30731,0.301286,0,-0.00183731,4.18,0.0455811,-0.347118,-0.697742,0.249098,-0.249081,2.79E-05,0.000203222,0.0003635
30741,-0.217955,0,-0.00180298,4.19,0.0490874,0.350624,0.347118,0.249098,-0.249099,2.79E-05,-1.31E-06,0.0003635
30751,-0.270894,0,-0.00180015,4.2,0.0560999,0.350624,0.701248,0.249098,-0.2491,2.79E-05,-1.81E-05,0.0003635
30760,-0.0433862,0,-0.00179991,4.21,0.0560999,0,0,0.249098,-0.2491,2.79E-05,-1.95E-05,0.0003635
30771,-0.0505196,0,-0.00179988,4.22,0.0525936,0,-0.347118,0.249098,-0.2491,2.79E-05,-1.96E-05,0.0003635
30781,0.325548,0,0.00243658,4.23,0.0525936,-0.350624,0,0.251411,-0.251218,2.79E-05,0.00229263,0.0003635
30791,0.109015,0,0.00278503,4.24,0.0490874,0,-0.350624,0.251411,-0.251393,2.79E-05,0.000216782,0.0003635
30800,0.0180453,0,-0.00142282,4.25,0.0490874,0,0,0.249098,-0.249289,2.79E-05,-0.00226624,0.0003635
30811,0.106718,0,0.00246757,4.26,0.0525936,0,0.350624,0.251411,-0.251234,2.79E-05,0.00210787,0.0003635
30821,0.44469,0,0.0160055,4.27,0.0525936,0,0,0.258625,-0.258003,2.79E-05,0.00741598,0.0003635
30831,0.535122,0,0.0171189,4.28,0.0525936,0,0,0.258625,-0.258559,2.79E-05,0.00078243,0.0003635
30840,0.182058,0,-0.000243962,4.29,0.0525936,0,0,0.249098,-0.249878,2.79E-05,-0.00928985,0.0003635
30851,-0.414526,0,-0.00167194,4.3,0.0560999,0.701248,0.347118,0.249098,-0.249164,2.79E-05,-0.000782058,0.0003635
30861,0.147979,0,0.00244713,4.31,0.0560999,0,0,0.251411,-0.251224,2.79E-05,0.00222994,0.0003635
30871,0.063188,0,-0.0014506,4.32,0.0560999,0,0,0.249098,-0.249275,2.79E-05,-0.00210069,0.0003635
30880,0.472804,0,0.0156832,4.33,0.0560999,0,0,0.258625,-0.257842,2.79E-05,0.00933589,0.0003635
30891,0.960754,0,0.0216764,4.34,0.0560999,-0.350624,0,0.261127,-0.260838,2.79E-05,0.00344226,0.0003635
30901,0.0120233,0,0.000130832,4.35,0.0596061,0.347118,0.347118,0.249098,-0.250065,2.79E-05,-0.011523,0.0003635
30911,-0.256419,0,0.00259537,4.36,0.0666186,0.701248,0.701248,0.251411,-0.251298,2.79E-05,0.00134659,0.0003635
30921,0.381924,0,0.0206,4.37,0.0666186,0.347118,0,0.261127,-0.2603,2.79E-05,0.00985533,0.0003635
30930,0.197499,0,4.23E-05,4.38,0.0666186,0,0,0.249098,-0.250021,2.79E-05,-0.0109956,0.0003635
30941,0.259382,0,0.00258809,4.39,0.0701248,0,0.347118,0.251411,-0.251294,2.79E-05,0.00138995,0.0003635
30951,0.172014,0,-0.00143901,4.4,0.0701248,0,0,0.249098,-0.24928,2.79E-05,-0.00216977,0.0003635
30961,0.158281,0,-0.0017702,4.41,0.0736311,0,0.350624,0.249098,-0.249115,2.79E-05,-0.000196487,0.0003635
30970,0.150605,0,-0.00179744,4.42,0.0736311,0,0,0.249098,-0.249101,2.79E-05,-3.42E-05,0.0003635
30981,0.143425,0,-0.0017997,4.43,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-2.08E-05,0.0003635
30991,0.136288,0,-0.00179988,4.44,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-1.97E-05,0.0003635
31001,0.129154,0,-0.00179988,4.45,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-1.97E-05,0.0003635
31010,0.12202,0,-0.00179988,4.46,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-1.97E-05,0.0003635
31021,0.114885,0,-0.00179988,4.47,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-1.97E-05,0.0003635
31031,0.107751,0,-0.00179988,4.48,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-1.97E-05,0.0003635
31041,0.100617,0,-0.00179988,4.49,0.0736311,0,0,0.249098,-0.2491,2.79E-05,-1.97E-05,0.0003635
31050,0.196185,0,0.00243658,4.5,0.0736311,0,0,0.251411,-0.251218,2.79E-05,0.00229263,0.0003635
31060,0.111587,0,-0.00145149,4.51,0.0736311,0,0,0.249098,-0.249274,2.79E-05,-0.00209551,0.0003635
31071,0.200785,0,0.00246525,4.52,0.0736311,0,0,0.251411,-0.251233,2.79E-05,0.00212193,0.0003635
31081,-1.21775,0,-0.0564525,4.53,0.0736311,0,0,0.219077,-0.221774,2.79E-05,-0.0321307,0.0003635
31091,-0.225561,0,-0.00629461,4.54,0.0736311,0,0,0.249098,-0.246853,2.79E-05,0.0267601,0.0003635
31100,-1.22358,0,-0.0695748,4.55,0.0666186,-0.701248,-0.697742,0.212308,-0.215213,2.79E-05,-0.0346073,0.0003635
31111,-0.18022,0,-0.00737381,4.56,0.0560999,-0.350624,-1.05187,0.249098,-0.246313,2.79E-05,0.0331901,0.0003635
31121,-0.0423782,0,-0.0022583,4.57,0.0525936,-0.347118,-0.347118,0.249098,-0.248871,2.79E-05,0.00271158,0.0003635
31131,0.00707801,0,-0.00183758,4.58,0.0490874,-0.350624,-0.350624,0.249098,-0.249081,2.79E-05,0.000204965,0.0003635
31140,-0.234004,0,-0.00180298,4.59,0.0490874,0,0,0.249098,-0.249099,2.79E-05,-1.18E-06,0.0003635
31151,-0.241082,0,-0.00180015,4.6,0.0490874,0,0,0.249098,-0.2491,2.79E-05,-1.81E-05,0.0003635
31161,0.0294829,0,-0.00179991,4.61,0.0490874,-0.347118,0,0.249098,-0.2491,2.79E-05,-1.95E-05,0.0003635
31171,0.0705575,0,-0.00179988,4.62,0.0455811,-0.350624,-0.350624,0.249098,-0.2491,2.79E-05,-1.96E-05,0.0003635
31180,-0.0685122,0,0.00243658,4.63,0.0455811,0,0,0.251411,-0.251218,2.79E-05,0.00229263,0.0003635
31191,-0.153111,0,-0.00145149,4.64,0.0455811,0,0,0.249098,-0.249274,2.79E-05,-0.00209551,0.0003635
31201,-0.0639127,0,0.00246525,4.65,0.0455811,0,0,0.251411,-0.251233,2.79E-05,0.00212193,0.0003635
31211,-1.48245,0,-0.0564525,4.66,0.0455811,0,0,0.219077,-0.221774,2.79E-05,-0.0321307,0.0003635
31220,-0.49026,0,-0.00629464,4.67,0.0455811,0,0,0.249098,-0.246853,2.79E-05,0.0267601,0.0003635
31230,-1.21058,0,-0.0695748,4.68,0.0350624,-1.04837,-1.04486,0.212308,-0.215213,2.79E-05,-0.0346073,0.0003635
31241,-0.399516,0,-0.00737384,4.69,0.0280499,-0.350624,-0.701248,0.249098,-0.246313,2.79E-05,0.0331901,0.0003635
31251,0.441963,0,0.0151961,4.7,0.0245437,-0.697742,-0.347118,0.258625,-0.257598,2.79E-05,0.0122383,0.0003635
31261,0.471892,0,0.0216363,4.71,0.0210375,-0.350624,-0.350624,0.261127,-0.260818,2.79E-05,0.00368097,0.0003635
31270,-0.0529696,0,0.0175819,4.72,0.0210375,0.347118,0,0.258625,-0.258791,2.79E-05,-0.0019767,0.0003635
31281,-0.0395723,0,0.0172485,4.73,0.0210375,0.350624,0,0.258625,-0.258624,2.79E-05,9.95E-06,0.0003635
31291,0.540462,0,0.0172211,4.74,0.0210375,-0.347118,0,0.258625,-0.258611,2.79E-05,0.00017333,0.0003635
31301,0.656873,0,0.0172188,4.75,0.0210375,-0.350624,0,0.258625,-0.258609,2.79E-05,0.000186741,0.0003635
31310,0.601608,0,0.0218027,4.76,0.0210375,0,0,0.261127,-0.260901,2.79E-05,0.00268984,0.0003635
31321,0.305538,0,0.0175956,4.77,0.0210375,0.350624,0,0.258625,-0.258798,2.79E-05,-0.00205821,0.0003635
31331,0.323836,0,0.0172496,4.78,0.0245437,0.347118,0.347118,0.258625,-0.258625,2.79E-05,3.22E-06,0.0003635
31341,0.454437,0,0.0218052,4.79,0.0315562,0.350624,0.701248,0.261127,-0.260903,2.79E-05,0.00267473,0.0003635
31351,0.250321,0,0.000141442,4.8,0.0350624,0,0.350624,0.249098,-0.250071,2.79E-05,-0.0115861,0.0003635
31361,-1.77901,0,-0.0720209,4.81,0.0385687,0.350624,0.347118,0.210684,-0.21399,2.79E-05,-0.039385,0.0003635
31371,-0.545205,0,-0.00757501,4.82,0.0385687,0.347118,0,0.249098,-0.246212,2.79E-05,0.0343887,0.0003635
31381,0.346549,0,-0.00227484,4.83,0.0280499,-0.701248,-1.05187,0.249098,-0.248863,2.79E-05,0.00281017,0.0003635
31391,0.159324,0,-0.00183895,4.84,0.0245437,-0.350624,-0.350624,0.249098,-0.249081,2.79E-05,0.000213072,0.0003635
31400,-0.0817338,0,-0.0018031,4.85,0.0280499,0,0.350624,0.249098,-0.249098,2.79E-05,-5.07E-07,0.0003635
31411,-0.366504,0,-0.00180015,4.86,0.0315562,0.347118,0.347118,0.249098,-0.2491,2.79E-05,-1.81E-05,0.0003635
31421,0.281796,0,0.0156545,4.87,0.0315562,0,0,0.258625,-0.257827,2.79E-05,0.00950716,0.0003635
31431,0.659144,0,0.01709,4.88,0.0280499,-0.350624,-0.347118,0.258625,-0.258545,2.79E-05,0.00095439,0.0003635
31440,0.606234,0,0.0217921,4.89,0.0280499,0,0,0.261127,-0.260896,2.79E-05,0.00275293,0.0003635
31451,0.310358,0,0.0175948,4.9,0.0280499,0.350624,0,0.258625,-0.258797,2.79E-05,-0.00205302,0.0003635
31461,0.328672,0,0.0172496,4.91,0.0315562,0.347118,0.347118,0.258625,-0.258625,2.79E-05,3.67E-06,0.0003635
31471,0.459274,0,0.0218052,4.92,0.0350624,0.350624,0.350624,0.261127,-0.260903,2.79E-05,0.00267476,0.0003635
31480,0.255158,0,0.000141442,4.93,0.0385687,0,0.350624,0.249098,-0.250071,2.79E-05,-0.0115861,0.0003635
31491,-1.70204,0,-0.0690455,4.94,0.0420749,0.350624,0.347118,0.212308,-0.215477,2.79E-05,-0.037761,0.0003635
31501,-0.0995051,0,0.0101241,4.95,0.0420749,0.347118,0,0.258625,-0.255062,2.79E-05,0.0424574,0.0003635
31511,0.74912,0,-0.000819236,4.96,0.0315562,-1.05187,-1.05187,0.249098,-0.24959,2.79E-05,-0.0058624,0.0003635
31521,0.0201414,0,-0.00171924,4.97,0.0280499,0,-0.350624,0.249098,-0.24914,2.79E-05,-0.000500172,0.0003635
31531,-0.268967,0,-0.00179327,4.98,0.0350624,0.350624,0.697742,0.249098,-0.249103,2.79E-05,-5.92E-05,0.0003635
31541,-0.319279,0,-0.00179935,4.99,0.0385687,0.347118,0.347118,0.249098,-0.2491,2.79E-05,-2.29E-05,0.0003635
31551,-0.0941318,0,-0.00179985,5,0.0385687,0,0,0.249098,-0.2491,2.79E-05,-1.99E-05,0.0003635
