QGPIORecord, QRC v6.1.0, 15-12-2021 @ 16:08:30, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
877460, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877470, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877480, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877490, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877500, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877510, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877520, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877530, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877540, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877550, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877560, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877571, 0.163829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877580, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877590, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877600, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877611, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877620, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877630, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877640, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877650, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877660, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877670, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877680, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877690, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877700, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877710, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877720, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877730, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877741, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877750, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877760, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877770, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877780, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877790, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877800, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877810, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877820, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877830, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877840, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877850, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877860, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
