QGPIORecord, QRC v6.1.0, 21-12-2021 @ 20:11:48, Windows 10 Version 2009, 10.0.19042, x86_64
Time, trajectoryV, P11, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
17164, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17174, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17183, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17193, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17204, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17214, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17223, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17233, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17244, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17254, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17263, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17273, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17284, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17294, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17304, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17314, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17324, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17334, 0.0229582, 0.000229582, -0.00182353, 0, 0.000278783, 0.695704, 0.539171, 0.0901672, 0, 2.13389, 0, 0
17344, 0.0459165, 0.000459167, -0.00204286, 0.0202237, 0.000278783, 1.39141, 1.16934, 0.0901672, -2.11096e-06, 2.13389, 0, 0
17354, 0.0688747, 0.000688752, -0.00206711, 0.0428798, 0.000278783, 2.08711, 1.89051, 0.0901672, -2.36486e-06, 2.13389, 0, 0
17364, 0.091833, 0.00103404, -0.00495605, 0.0489264, 0.000278783, 2.78282, 1.89291, 0.0901672, -0.0015361, 2.13389, 0.000115706, -0.00153548
17374, 0.114791, 0.00172645, -0.00375784, 0.0870125, 0.000278783, 3.47852, 2.11322, 0.0901672, -0.00153944, 2.13389, 0.00057853, -0.00153548
17384, 0.137749, 0.00241886, -0.00649663, 0.0949316, 0.000278783, 4.17423, 2.87581, 0.0901672, -0.00307176, 2.13389, 0.00104135, -0.00307096
17394, 0.160708, 0.00357408, -0.0139406, 0.0825896, 0.000278783, 4.86993, 3.19091, 0.0901672, -0.00767604, 2.13389, 0.001967, -0.0076774
17404, 0.183666, 0.00472932, -0.0159684, 0.119047, 0.000278783, 5.56564, 3.49759, 0.0901672, -0.0107521, 2.13389, 0.00289265, -0.0107484
17415, 0.206601, 0.00611573, -0.0246555, 0.11048, 0.000278783, 6.26064, 3.81568, 0.0901672, -0.0168892, 2.13389, 0.00404971, -0.0168903
17424, 0.229559, 0.00773378, -0.0310624, 0.130743, 0.000278783, 6.95634, 3.85226, 0.0901672, -0.0230341, 2.13389, 0.00543818, -0.0230322
17434, 0.252518, 0.00969895, -0.0371853, 0.154546, 0.000278783, 7.65205, 4.65428, 0.0901672, -0.0291763, 2.13389, 0.00717377, -0.0291741
17444, 0.275476, 0.0120112, -0.0490494, 0.144985, 0.000278783, 8.34775, 5.00835, 0.0901672, -0.0383856, 2.13389, 0.00925648, -0.038387
17455, 0.298434, 0.0144392, -0.0556267, 0.182608, 0.000278783, 9.04346, 5.0954, 0.0901672, -0.0460679, 2.13389, 0.0114549, -0.0460644
17464, 0.321392, 0.0168672, -0.0659933, 0.191905, 0.000278783, 9.73916, 5.41666, 0.0901672, -0.0552777, 2.13389, 0.0136533, -0.0552773
17474, 0.344351, 0.0196423, -0.0781625, 0.198024, 0.000278783, 10.4349, 5.42428, 0.0901672, -0.0660256, 2.13389, 0.0161988, -0.0660257
17484, 0.367309, 0.0226489, -0.0861122, 0.237833, 0.000278783, 11.1306, 5.95634, 0.0901672, -0.0752419, 2.13389, 0.0189758, -0.0752385
17495, 0.390267, 0.0260025, -0.10087, 0.23078, 0.000278783, 11.8263, 6.28672, 0.0901672, -0.0875207, 2.13389, 0.0220998, -0.0875224
17504, 0.413225, 0.0295876, -0.110475, 0.269252, 0.000278783, 12.522, 7.11823, 0.0901672, -0.0982738, 2.13389, 0.0254553, -0.0982707
17514, 0.436184, 0.033404, -0.123884, 0.279215, 0.000278783, 13.2177, 7.25494, 0.0901672, -0.110555, 2.13389, 0.0290422, -0.110555
17524, 0.459142, 0.0373362, -0.139096, 0.285979, 0.000278783, 13.9134, 7.57833, 0.0901672, -0.124373, 2.13389, 0.0327448, -0.124374
17534, 0.4821, 0.0414998, -0.15009, 0.326431, 0.000278783, 14.6091, 7.93717, 0.0901672, -0.136661, 2.13389, 0.0366788, -0.136658
17545, 0.505058, 0.0458948, -0.162119, 0.353777, 0.000278783, 15.3048, 8.03127, 0.0901672, -0.148943, 2.13389, 0.0408442, -0.148942
17554, 0.528017, 0.0505212, -0.174278, 0.379508, 0.000278783, 16.0005, 8.34558, 0.0901672, -0.161226, 2.13389, 0.045241, -0.161225
17564, 0.550975, 0.055379, -0.186452, 0.40506, 0.000278783, 16.6962, 8.87024, 0.0901672, -0.17351, 2.13389, 0.0498693, -0.173509
17574, 0.57391, 0.060468, -0.198625, 0.430592, 0.000278783, 17.3912, 9.25143, 0.0901672, -0.185794, 2.13389, 0.0547289, -0.185793
17585, 0.596868, 0.0657887, -0.210802, 0.456102, 0.000278783, 18.0869, 9.30227, 0.0901672, -0.198078, 2.13389, 0.05982, -0.198077
17594, 0.619826, 0.071225, -0.222977, 0.481629, 0.000278783, 18.7826, 9.88935, 0.0901672, -0.210361, 2.13389, 0.0650268, -0.210361
17604, 0.642785, 0.0770085, -0.232266, 0.524037, 0.000278783, 19.4783, 9.9487, 0.0901672, -0.221111, 2.13389, 0.0705806, -0.221109
17614, 0.665743, 0.0830234, -0.242754, 0.551313, 0.000278783, 20.174, 10.8015, 0.0901672, -0.231858, 2.13389, 0.0763659, -0.231858
17625, 0.688701, 0.0893854, -0.253388, 0.576751, 0.000278783, 20.8697, 10.9026, 0.0901672, -0.242606, 2.13389, 0.0824984, -0.242606
17634, 0.711659, 0.0958631, -0.261153, 0.618862, 0.000278783, 21.5654, 11.2613, 0.0901672, -0.251821, 2.13389, 0.0887465, -0.251819
17644, 0.734618, 0.102688, -0.267232, 0.662699, 0.000278783, 22.2611, 11.3182, 0.0901672, -0.259498, 2.13389, 0.0953417, -0.259496
17654, 0.757576, 0.109513, -0.277544, 0.672683, 0.000278783, 22.9568, 11.5301, 0.0901672, -0.268707, 2.13389, 0.101937, -0.268709
17665, 0.757576, 0.116455, -0.279225, 0.729512, 0.000278783, 22.9568, 11.6122, 0.0901672, -0.274854, 2.13389, 0.108879, -0.274851
17675, 0.757576, 0.123745, -0.284777, 0.737469, 0.000278783, 22.9568, 11.3695, 0.0901672, -0.280991, 2.13389, 0.116169, -0.280993
17684, 0.757576, 0.131034, -0.28792, 0.75637, 0.000278783, 22.9568, 11.5765, 0.0901672, -0.285598, 2.13389, 0.123458, -0.285599
17694, 0.757576, 0.138439, -0.289427, 0.776362, 0.000278783, 22.9568, 11.6219, 0.0901672, -0.288669, 2.13389, 0.130863, -0.28867
17704, 0.757576, 0.145729, -0.292285, 0.779311, 0.000278783, 22.9568, 11.3115, 0.0901672, -0.291739, 2.13389, 0.138153, -0.291741
17715, 0.757576, 0.152902, -0.292422, 0.797087, 0.000278783, 22.9568, 11.3443, 0.0901672, -0.293276, 2.13389, 0.145327, -0.293277
17724, 0.757576, 0.160076, -0.293776, 0.799505, 0.000278783, 22.9568, 11.3539, 0.0901672, -0.294809, 2.13389, 0.1525, -0.294812
17734, 0.757576, 0.167481, -0.289507, 0.833815, 0.000278783, 22.9568, 11.4735, 0.0901672, -0.293277, 2.13389, 0.159906, -0.293277
17744, 0.757576, 0.174887, -0.290538, 0.820777, 0.000278783, 22.9568, 12.0655, 0.0901672, -0.293272, 2.13389, 0.167311, -0.293277
17755, 0.757576, 0.182292, -0.284894, 0.852926, 0.000278783, 22.9568, 12.1537, 0.0901672, -0.290206, 2.13389, 0.174716, -0.290206
17764, 0.757576, 0.189928, -0.281533, 0.856242, 0.000278783, 22.9568, 11.6625, 0.0901672, -0.287132, 2.13389, 0.182353, -0.287135
17774, 0.757576, 0.197565, -0.275568, 0.872915, 0.000278783, 22.9568, 11.4308, 0.0901672, -0.282527, 2.13389, 0.189989, -0.282528
17784, 0.757576, 0.20497, -0.270832, 0.874067, 0.000278783, 22.9568, 11.3005, 0.0901672, -0.277919, 2.13389, 0.197394, -0.277922
17795, 0.757576, 0.212491, -0.260475, 0.907094, 0.000278783, 22.9568, 11.587, 0.0901672, -0.270245, 2.13389, 0.204915, -0.270245
17805, 0.757576, 0.220128, -0.255418, 0.892771, 0.000278783, 22.9568, 11.8615, 0.0901672, -0.264098, 2.13389, 0.212552, -0.264103
17815, 0.757576, 0.227764, -0.246573, 0.906755, 0.000278783, 22.9568, 11.6565, 0.0901672, -0.256424, 2.13389, 0.220188, -0.256425
17824, 0.757576, 0.235401, -0.233039, 0.940795, 0.000278783, 22.9568, 11.6827, 0.0901672, -0.245678, 2.13389, 0.227825, -0.245677
17835, 0.757576, 0.243153, -0.222038, 0.942891, 0.000278783, 22.9568, 11.4626, 0.0901672, -0.234926, 2.13389, 0.235577, -0.234929
17845, 0.757576, 0.250905, -0.211346, 0.941122, 0.000278783, 22.9568, 11.1202, 0.0901672, -0.224178, 2.13389, 0.24333, -0.22418
