QGPIORecord, QRC v6.1.0, 21-12-2021 @ 19:50:32, Windows 10 Version 2009, 10.0.19042, x86_64
Time, trajectoryV, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
58444, 0.114791, 0.00200929, -0.0163205, 0.0457144, 0.000304318, 3.47852, 2.60856, 0.43288, 0, 3.86342, 0.000809942, -0.0076774
58454, 0.137749, 0.00281807, -0.0186974, 0.0627092, 0.000304318, 4.17423, 2.92439, 0.43288, 0, 3.86342, 0.00138847, -0.00921288
58464, 0.160708, 0.0037515, -0.0220297, 0.078434, 0.000304318, 4.86993, 3.23451, 0.43288, 0, 3.86342, 0.00208271, -0.0122838
58474, 0.183666, 0.00490738, -0.0268209, 0.091726, 0.000304318, 5.56564, 3.27444, 0.43288, 0, 3.86342, 0.00300836, -0.0168903
58484, 0.206601, 0.00639969, -0.0333155, 0.102563, 0.000304318, 6.26064, 3.53625, 0.43288, 0, 3.86342, 0.00428112, -0.0230322
58494, 0.229559, 0.00802646, -0.0405281, 0.1148, 0.000304318, 6.95634, 3.8082, 0.43288, 0, 3.86342, 0.00566959, -0.0291741
58504, 0.252518, 0.0098765, -0.0489149, 0.126739, 0.000304318, 7.65205, 4.61068, 0.43288, 0, 3.86342, 0.00728948, -0.0368515
58514, 0.275476, 0.0121693, -0.0576845, 0.141037, 0.000304318, 8.34775, 5.24238, 0.43288, 0, 3.86342, 0.00937218, -0.0445289
58524, 0.298434, 0.0144992, -0.0674497, 0.155235, 0.000304318, 9.04346, 5.37394, 0.43288, 0, 3.86342, 0.0114549, -0.0537418
58534, 0.321392, 0.0171502, -0.0775274, 0.171587, 0.000304318, 9.73916, 5.42949, 0.43288, 0, 3.86342, 0.0138847, -0.0629547
58544, 0.344351, 0.0199342, -0.0885952, 0.187475, 0.000304318, 10.4349, 5.21647, 0.43288, 0, 3.86342, 0.0164302, -0.0737031
58554, 0.367309, 0.0230473, -0.100003, 0.205141, 0.000304318, 11.1306, 5.70363, 0.43288, 0, 3.86342, 0.0193229, -0.0844514
58564, 0.390267, 0.026294, -0.111373, 0.225354, 0.000304318, 11.8263, 6.50765, 0.43288, 0, 3.86342, 0.0223313, -0.0951998
58574, 0.413225, 0.0298699, -0.123596, 0.244704, 0.000304318, 12.522, 7.1092, 0.43288, 0, 3.86342, 0.0256867, -0.107484
58585, 0.436184, 0.0335795, -0.136147, 0.26512, 0.000304318, 13.2177, 7.24135, 0.43288, 0, 3.86342, 0.0291579, -0.119767
58594, 0.459142, 0.0376182, -0.148715, 0.287348, 0.000304318, 13.9134, 7.34778, 0.43288, 0, 3.86342, 0.0329762, -0.132051
58604, 0.4821, 0.0417906, -0.160078, 0.314749, 0.000304318, 14.6091, 7.63277, 0.43288, 0, 3.86342, 0.0369102, -0.1428
58614, 0.505058, 0.0461862, -0.171727, 0.34127, 0.000304318, 15.3048, 7.92966, 0.43288, 0, 3.86342, 0.0410756, -0.155084
58625, 0.528017, 0.0509185, -0.183534, 0.367559, 0.000304318, 16.0005, 8.23035, 0.43288, 0, 3.86342, 0.0455882, -0.167367
58634, 0.550975, 0.0556791, -0.195407, 0.393973, 0.000304318, 16.6962, 9.07107, 0.43288, 0, 3.86342, 0.0501007, -0.179651
58644, 0.57391, 0.0607598, -0.207289, 0.420663, 0.000304318, 17.3912, 9.18929, 0.43288, 0, 3.86342, 0.0549603, -0.191935
58654, 0.596868, 0.0660795, -0.219154, 0.447648, 0.000304318, 18.0869, 9.53312, 0.43288, 0, 3.86342, 0.0600514, -0.204219
58664, 0.619826, 0.0717374, -0.229924, 0.478215, 0.000304318, 18.7826, 9.89524, 0.43288, 0, 3.86342, 0.0654896, -0.214967
58675, 0.642785, 0.0774236, -0.240074, 0.509884, 0.000304318, 19.4783, 9.95007, 0.43288, 0, 3.86342, 0.0709278, -0.225716
58684, 0.665743, 0.0833241, -0.249948, 0.541255, 0.000304318, 20.174, 10.2567, 0.43288, 0, 3.86342, 0.0765974, -0.236464
58694, 0.688701, 0.0895607, -0.258695, 0.575025, 0.000304318, 20.8697, 10.8063, 0.43288, 0, 3.86342, 0.0826141, -0.245677
58704, 0.711659, 0.0962494, -0.266906, 0.608644, 0.000304318, 21.5654, 11.1642, 0.43288, 0, 3.86342, 0.0890936, -0.25489
58715, 0.734618, 0.103082, -0.274966, 0.6409, 0.000304318, 22.2611, 11.4973, 0.43288, 0, 3.86342, 0.0956888, -0.264103
58724, 0.757576, 0.110033, -0.282022, 0.674775, 0.000304318, 22.9568, 11.8501, 0.43288, 0, 3.86342, 0.1024, -0.27178
58734, 0.757576, 0.11687, -0.285753, 0.711321, 0.000304318, 22.9568, 11.5485, 0.43288, 0, 3.86342, 0.109226, -0.277922
58744, 0.757576, 0.123909, -0.287189, 0.746338, 0.000304318, 22.9568, 11.0534, 0.43288, 0, 3.86342, 0.116285, -0.282528
58755, 0.757576, 0.131178, -0.288044, 0.774628, 0.000304318, 22.9568, 11.2203, 0.43288, 0, 3.86342, 0.123574, -0.287135
58764, 0.757576, 0.138572, -0.28819, 0.798203, 0.000304318, 22.9568, 11.3502, 0.43288, 0, 3.86342, 0.130979, -0.290206
58774, 0.757576, 0.14587, -0.287428, 0.818783, 0.000304318, 22.9568, 11.4163, 0.43288, 0, 3.86342, 0.138269, -0.291741
58784, 0.757576, 0.153054, -0.286626, 0.834312, 0.000304318, 22.9568, 11.5107, 0.43288, 0, 3.86342, 0.145442, -0.293277
58795, 0.757576, 0.160229, -0.285147, 0.848026, 0.000304318, 22.9568, 11.5666, 0.43288, 0, 3.86342, 0.152616, -0.293277
58805, 0.757576, 0.167615, -0.28254, 0.861717, 0.000304318, 22.9568, 11.4639, 0.43288, 0, 3.86342, 0.160021, -0.291741
58814, 0.757576, 0.175018, -0.279589, 0.872831, 0.000304318, 22.9568, 11.5714, 0.43288, 0, 3.86342, 0.167427, -0.290206
58824, 0.757576, 0.182423, -0.275672, 0.883916, 0.000304318, 22.9568, 12.1205, 0.43288, 0, 3.86342, 0.174832, -0.287135
58834, 0.757576, 0.190146, -0.271462, 0.892784, 0.000304318, 22.9568, 11.7933, 0.43288, 0, 3.86342, 0.182584, -0.284064
58845, 0.757576, 0.19779, -0.265206, 0.905423, 0.000304318, 22.9568, 11.6296, 0.43288, 0, 3.86342, 0.190221, -0.277922
58854, 0.757576, 0.205321, -0.258026, 0.917202, 0.000304318, 22.9568, 11.6324, 0.43288, 0, 3.86342, 0.197742, -0.27178
58864, 0.757576, 0.212737, -0.250631, 0.926028, 0.000304318, 22.9568, 11.6194, 0.43288, 0, 3.86342, 0.205147, -0.265638
58874, 0.757576, 0.220249, -0.242339, 0.934739, 0.000304318, 22.9568, 11.2462, 0.43288, 0, 3.86342, 0.212668, -0.257961
58885, 0.757576, 0.227981, -0.232715, 0.944631, 0.000304318, 22.9568, 11.4369, 0.43288, 0, 3.86342, 0.22042, -0.248748
58895, 0.757576, 0.23552, -0.222591, 0.95269, 0.000304318, 22.9568, 11.8877, 0.43288, 0, 3.86342, 0.227941, -0.239535
58904, 0.757576, 0.24336, -0.210328, 0.964435, 0.000304318, 22.9568, 11.6465, 0.43288, 0, 3.86342, 0.235809, -0.227251
58914, 0.757576, 0.25112, -0.197118, 0.97502, 0.000304318, 22.9568, 11.1487, 0.43288, 0, 3.86342, 0.243561, -0.214967
58925, 0.757576, 0.258873, -0.18371, 0.982303, 0.000304318, 22.9568, 11.0801, 0.43288, 0, 3.86342, 0.251313, -0.202683
58935, 0.757576, 0.266519, -0.168372, 0.992487, 0.000304318, 22.9568, 11.2914, 0.43288, 0, 3.86342, 0.25895, -0.187329
58944, 0.757576, 0.274369, -0.152213, 1.0012, 0.000304318, 22.9568, 11.2347, 0.43288, 0, 3.86342, 0.266818, -0.171974
58954, 0.757576, 0.282129, -0.133789, 1.01324, 0.000304318, 22.9568, 11.221, 0.43288, 0, 3.86342, 0.27457, -0.153548
58964, 0.757576, 0.289776, -0.115473, 1.02016, 0.000304318, 22.9568, 10.9161, 0.43288, 0, 3.86342, 0.282207, -0.136658
58975, 0.757576, 0.297414, -0.0965317, 1.02551, 0.000304318, 22.9568, 11.159, 0.43288, 0, 3.86342, 0.289843, -0.118232
58984, 0.757576, 0.30505, -0.0764574, 1.03121, 0.000304318, 22.9568, 11.3818, 0.43288, 0, 3.86342, 0.29748, -0.0982707
58994, 0.757576, 0.312793, -0.0560086, 1.0347, 0.000304318, 22.9568, 11.3845, 0.43288, 0, 3.86342, 0.305232, -0.0783095
59004, 0.757576, 0.320544, -0.0345553, 1.03845, 0.000304318, 22.9568, 10.9085, 0.43288, 0, 3.86342, 0.312985, -0.0568128
59015, 0.757576, 0.328085, -0.0138395, 1.03687, 0.000304318, 22.9568, 11.0501, 0.43288, 0, 3.86342, 0.320506, -0.0368515
59024, 0.757576, 0.335713, 0.00729254, 1.03495, 0.000304318, 22.9568, 11.3216, 0.43288, 0, 3.86342, 0.328142, -0.0153548
59034, 0.757576, 0.343243, 0.0285249, 1.03174, 0.000304318, 22.9568, 11.3778, 0.43288, 0, 3.86342, 0.335663, 0.00614192
59044, 0.757576, 0.350871, 0.0496859, 1.02702, 0.000304318, 22.9568, 11.3475, 0.43288, 0, 3.86342, 0.3433, 0.0276386
59055, 0.757576, 0.358612, 0.0707053, 1.02095, 0.000304318, 22.9568, 11.1147, 0.43288, 0, 3.86342, 0.351052, 0.0491354
59065, 0.734618, 0.366028, 0.0933976, 1.01386, 0.000304318, 22.2611, 10.594, 0.43288, 0, 3.86342, 0.358689, 0.0706321
59074, 0.711659, 0.373417, 0.115454, 0.998623, 0.000304318, 21.5654, 9.88903, 0.43288, 0, 3.86342, 0.366325, 0.0905933
59084, 0.688701, 0.380697, 0.13667, 0.976685, 0.000304318, 20.8697, 9.46662, 0.43288, 0, 3.86342, 0.373846, 0.110555
59095, 0.665743, 0.387756, 0.154965, 0.943298, 0.000304318, 20.174, 9.1577, 0.43288, 0, 3.86342, 0.381135, 0.127445
59105, 0.642785, 0.394585, 0.172522, 0.9084, 0.000304318, 19.4783, 8.96575, 0.43288, 0, 3.86342, 0.388194, 0.145871
59114, 0.619826, 0.401288, 0.188668, 0.870336, 0.000304318, 18.7826, 8.41506, 0.43288, 0, 3.86342, 0.395136, 0.162761
59124, 0.596868, 0.407875, 0.205196, 0.835625, 0.000304318, 18.0869, 7.83727, 0.43288, 0, 3.86342, 0.401963, 0.181187
59134, 0.57391, 0.41424, 0.222108, 0.803401, 0.000304318, 17.3912, 7.53541, 0.43288, 0, 3.86342, 0.408558, 0.199612
59145, 0.550975, 0.420268, 0.240399, 0.776123, 0.000304318, 16.6962, 6.92603, 0.43288, 0, 3.86342, 0.414806, 0.219574
59154, 0.528017, 0.426056, 0.25844, 0.747344, 0.000304318, 16.0005, 6.82449, 0.43288, 0, 3.86342, 0.420823, 0.237999
59164, 0.505058, 0.431612, 0.278417, 0.724278, 0.000304318, 15.3048, 6.73512, 0.43288, 0, 3.86342, 0.426608, 0.259496
59174, 0.4821, 0.436831, 0.298375, 0.699218, 0.000304318, 14.6091, 6.73349, 0.43288, 0, 3.86342, 0.432046, 0.279457
59185, 0.459142, 0.441915, 0.318168, 0.672207, 0.000304318, 13.9134, 6.23229, 0.43288, 0, 3.86342, 0.437369, 0.299419
59194, 0.436184, 0.44667, 0.338822, 0.646945, 0.000304318, 13.2177, 5.92964, 0.43288, 0, 3.86342, 0.442344, 0.320915
59204, 0.413225, 0.451291, 0.358812, 0.618157, 0.000304318, 12.522, 5.64352, 0.43288, 0, 3.86342, 0.447204, 0.340877
59214, 0.390267, 0.455583, 0.377253, 0.58402, 0.000304318, 11.8263, 5.62986, 0.43288, 0, 3.86342, 0.451716, 0.359302
59225, 0.367309, 0.459636, 0.392664, 0.541389, 0.000304318, 11.1306, 5.40736, 0.43288, 0, 3.86342, 0.455997, 0.374657
59234, 0.344351, 0.463562, 0.406474, 0.497124, 0.000304318, 10.4349, 5.16387, 0.43288, 0, 3.86342, 0.460163, 0.390012
59244, 0.321392, 0.467266, 0.417532, 0.4482, 0.000304318, 9.73916, 4.66975, 0.43288, 0, 3.86342, 0.464097, 0.402296
59254, 0.298434, 0.470739, 0.427379, 0.400846, 0.000304318, 9.04346, 4.08115, 0.43288, 0, 3.86342, 0.467799, 0.41458
59265, 0.275476, 0.473981, 0.434847, 0.351154, 0.000304318, 8.34775, 4.05511, 0.43288, 0, 3.86342, 0.47127, 0.423793
59274, 0.252518, 0.476991, 0.439272, 0.297855, 0.000304318, 7.65205, 3.5078, 0.43288, 0, 3.86342, 0.47451, 0.429935
59284, 0.229559, 0.479876, 0.442479, 0.247841, 0.000304318, 6.95634, 3.44298, 0.43288, 0, 3.86342, 0.477634, 0.436076
59294, 0.206601, 0.482432, 0.443442, 0.197219, 0.000304318, 6.26064, 3.15887, 0.43288, 0, 3.86342, 0.480411, 0.439147
59304, 0.183666, 0.484749, 0.441538, 0.144416, 0.000304318, 5.56564, 2.62511, 0.43288, 0, 3.86342, 0.482957, 0.439147
59314, 0.160708, 0.48694, 0.438585, 0.0959243, 0.000304318, 4.86993, 2.29309, 0.43288, 0, 3.86342, 0.485387, 0.439147
59324, 0.137749, 0.488908, 0.434587, 0.0507925, 0.000304318, 4.17423, 1.97897, 0.43288, 0, 3.86342, 0.487585, 0.437612
59334, 0.114791, 0.490646, 0.428406, 0.00473325, 0.000304318, 3.47852, 1.64793, 0.43288, 0, 3.86342, 0.489552, 0.433005
59344, 0.091833, 0.492152, 0.419352, -0.0439598, 0.000304318, 2.78282, 1.33752, 0.43288, 0, 3.86342, 0.491288, 0.425328
59354, 0.0688747, 0.493427, 0.409209, -0.0887819, 0.000304318, 2.08711, 1.01065, 0.43288, 0, 3.86342, 0.492792, 0.417651
59364, 0.0459165, 0.49447, 0.397975, -0.130595, 0.000304318, 1.39141, 0.427701, 0.43288, 0, 3.86342, 0.494065, 0.408438
59374, 0.0229582, 0.495388, 0.38558, -0.170254, 0.000304318, 0.695704, 0.0618539, 0.43288, 0, 3.86342, 0.495222, 0.397689
59384, 0, 0.496084, 0.371936, -0.208458, 0.000304318, 0, -0.0319928, 0.43288, 0, 3.86342, 0.496147, 0.385406
59394, 0, 0.496672, 0.355136, -0.245703, 0.000304318, 0, 0.187726, 0.43288, 0, 3.86342, 0.496726, 0.371586
59404, -0.0229582, 0.496916, 0.33927, -0.274843, 0.000304318, -0.695704, -0.301326, 0.43288, 0, 3.86342, 0.497189, 0.357767
59414, -0.0459165, 0.496919, 0.323268, -0.30132, 0.000304318, -1.39141, -0.847725, 0.43288, 0, 3.86342, 0.49742, 0.342412
59424, -0.0688747, 0.496901, 0.30637, -0.32815, 0.000304318, -2.08711, -1.43474, 0.43288, 0, 3.86342, 0.497651, 0.325522
59433, -0.091833, 0.49667, 0.288104, -0.356632, 0.000304318, -2.78282, -1.79516, 0.43288, 0, 3.86342, 0.497651, 0.307096
59444, -0.114791, 0.496209, 0.268222, -0.386993, 0.000304318, -3.47852, -2.16029, 0.43288, 0, 3.86342, 0.49742, 0.287135
59454, -0.137749, 0.495517, 0.247697, -0.415577, 0.000304318, -4.17423, -2.51747, 0.43288, 0, 3.86342, 0.496957, 0.267174
59464, -0.160708, 0.494699, 0.226051, -0.444252, 0.000304318, -4.86993, -3.14518, 0.43288, 0, 3.86342, 0.496379, 0.245677
59474, -0.183666, 0.493659, 0.204055, -0.47048, 0.000304318, -5.56564, -3.55128, 0.43288, 0, 3.86342, 0.495569, 0.22418
59484, -0.206601, 0.492494, 0.182143, -0.493468, 0.000304318, -6.26064, -3.95657, 0.43288, 0, 3.86342, 0.494643, 0.202683
59494, -0.229559, 0.490895, 0.161583, -0.510083, 0.000304318, -6.95634, -4.3539, 0.43288, 0, 3.86342, 0.493255, 0.182722
59504, -0.252518, 0.489153, 0.141943, -0.523384, 0.000304318, -7.65205, -4.74958, 0.43288, 0, 3.86342, 0.49175, 0.162761
59514, -0.275476, 0.487082, 0.122847, -0.535452, 0.000304318, -8.34775, -4.88819, 0.43288, 0, 3.86342, 0.489899, 0.1428
59525, -0.298434, 0.484876, 0.106147, -0.54087, 0.000304318, -9.04346, -5.24019, 0.43288, 0, 3.86342, 0.487932, 0.125909
59534, -0.321392, 0.482448, 0.0896418, -0.548388, 0.000304318, -9.73916, -5.59916, 0.43288, 0, 3.86342, 0.485734, 0.107484
59544, -0.344351, 0.479683, 0.0751617, -0.551795, 0.000304318, -10.4349, -6.20288, 0.43288, 0, 3.86342, 0.483188, 0.0921288
59554, -0.367309, 0.476677, 0.0616274, -0.555677, 0.000304318, -11.1306, -6.33721, 0.43288, 0, 3.86342, 0.480411, 0.076774
59565, -0.390267, 0.473545, 0.0494105, -0.558848, 0.000304318, -11.8263, -6.68222, 0.43288, 0, 3.86342, 0.477519, 0.0629547
59574, -0.413225, 0.470085, 0.0387188, -0.560965, 0.000304318, -12.522, -7.07722, 0.43288, 0, 3.86342, 0.474279, 0.0506709
59584, -0.436184, 0.466385, 0.0296431, -0.562156, 0.000304318, -13.2177, -7.38961, 0.43288, 0, 3.86342, 0.470808, 0.0399225
59594, -0.459142, 0.462559, 0.0222011, -0.562755, 0.000304318, -13.9134, -7.73742, 0.43288, 0, 3.86342, 0.467221, 0.0307096
59604, -0.4821, 0.458405, 0.015306, -0.566458, 0.000304318, -14.6091, -8.35624, 0.43288, 0, 3.86342, 0.463287, 0.0214967
59615, -0.505058, 0.454011, 0.010463, -0.567854, 0.000304318, -15.3048, -8.4876, 0.43288, 0, 3.86342, 0.459121, 0.0153548
59624, -0.528017, 0.449384, 0.00643112, -0.571588, 0.000304318, -16.0005, -8.84865, 0.43288, 0, 3.86342, 0.454724, 0.00921288
59634, -0.550975, 0.444421, 0.00459315, -0.572845, 0.000304318, -16.6962, -8.89606, 0.43288, 0, 3.86342, 0.449981, 0.00614192
59644, -0.57391, 0.439429, 0.00362121, -0.576592, 0.000304318, -17.3912, -9.49183, 0.43288, 0, 3.86342, 0.445237, 0.00307096
59655, -0.596868, 0.434117, 0.00484977, -0.578139, 0.000304318, -18.0869, -10.078, 0.43288, 0, 3.86342, 0.440146, 0.00307096
59664, -0.619826, 0.428672, 0.00905777, -0.575816, 0.000304318, -18.7826, -10.4918, 0.43288, 0, 3.86342, 0.434939, 0.00614192
59674, -0.642785, 0.422791, 0.0144846, -0.576369, 0.000304318, -19.4783, -10.6106, 0.43288, 0, 3.86342, 0.429269, 0.00921288
59684, -0.665743, 0.416662, 0.0211216, -0.579231, 0.000304318, -20.174, -10.9383, 0.43288, 0, 3.86342, 0.423368, 0.0138193
59695, -0.688701, 0.410407, 0.0290112, -0.583816, 0.000304318, -20.8697, -11.007, 0.43288, 0, 3.86342, 0.417351, 0.0199612
59704, -0.711659, 0.403928, 0.0382129, -0.589635, 0.000304318, -21.5654, -11.5726, 0.43288, 0, 3.86342, 0.411103, 0.0276386
59714, -0.734618, 0.397325, 0.0487837, -0.596332, 0.000304318, -22.2611, -11.9361, 0.43288, 0, 3.86342, 0.40474, 0.0368515
59724, -0.757576, 0.390394, 0.0607693, -0.603682, 0.000304318, -22.9568, -12.4633, 0.43288, 0, 3.86342, 0.398029, 0.0475999
59735, -0.757576, 0.38324, 0.0723782, -0.611561, 0.000304318, -22.9568, -12.3459, 0.43288, 0, 3.86342, 0.390855, 0.0598837
59745, -0.757576, 0.375962, 0.0848954, -0.615792, 0.000304318, -22.9568, -12.1288, 0.43288, 0, 3.86342, 0.383565, 0.0737031
59754, -0.757576, 0.368674, 0.0979804, -0.618431, 0.000304318, -22.9568, -11.8091, 0.43288, 0, 3.86342, 0.376276, 0.0875224
59764, -0.757576, 0.361384, 0.111365, -0.620763, 0.000304318, -22.9568, -11.6477, 0.43288, 0, 3.86342, 0.368986, 0.101342
59774, -0.757576, 0.353989, 0.125932, -0.620141, 0.000304318, -22.9568, -11.4554, 0.43288, 0, 3.86342, 0.361581, 0.116697
59785, -0.757576, 0.346479, 0.141096, -0.619243, 0.000304318, -22.9568, -11.7403, 0.43288, 0, 3.86342, 0.35406, 0.132051
59794, -0.757576, 0.338959, 0.156463, -0.619417, 0.000304318, -22.9568, -11.5227, 0.43288, 0, 3.86342, 0.346539, 0.147406
59804, -0.757576, 0.331438, 0.170742, -0.624452, 0.000304318, -22.9568, -11.289, 0.43288, 0, 3.86342, 0.339019, 0.161225
59814, -0.757576, 0.323811, 0.183237, -0.635209, 0.000304318, -22.9568, -11.2595, 0.43288, 0, 3.86342, 0.331382, 0.173509
59825, -0.757576, 0.316175, 0.193665, -0.650973, 0.000304318, -22.9568, -10.9079, 0.43288, 0, 3.86342, 0.323745, 0.184258
59834, -0.757576, 0.308539, 0.203063, -0.667067, 0.000304318, -22.9568, -11.1721, 0.43288, 0, 3.86342, 0.316109, 0.195006
59844, -0.757576, 0.300902, 0.209988, -0.687809, 0.000304318, -22.9568, -11.1163, 0.43288, 0, 3.86342, 0.308472, 0.202683
59854, -0.757576, 0.293159, 0.215788, -0.707602, 0.000304318, -22.9568, -11.1117, 0.43288, 0, 3.86342, 0.30072, 0.210361
59865, -0.757576, 0.28562, 0.219188, -0.73055, 0.000304318, -22.9568, -11.0672, 0.43288, 0, 3.86342, 0.293199, 0.214967
59875, -0.757576, 0.277991, 0.221602, -0.751216, 0.000304318, -22.9568, -11.3614, 0.43288, 0, 3.86342, 0.285562, 0.219574
59884, -0.757576, 0.270461, 0.221765, -0.774023, 0.000304318, -22.9568, -11.3266, 0.43288, 0, 3.86342, 0.278041, 0.221109
59894, -0.757576, 0.26294, 0.220003, -0.797199, 0.000304318, -22.9568, -11.0856, 0.43288, 0, 3.86342, 0.270521, 0.221109
59905, -0.757576, 0.255207, 0.216558, -0.819712, 0.000304318, -22.9568, -11.0674, 0.43288, 0, 3.86342, 0.262768, 0.219574
59915, -0.757576, 0.247562, 0.210519, -0.844402, 0.000304318, -22.9568, -11.0777, 0.43288, 0, 3.86342, 0.255132, 0.214967
59924, -0.757576, 0.239925, 0.203513, -0.865395, 0.000304318, -22.9568, -11.0151, 0.43288, 0, 3.86342, 0.247495, 0.210361
59934, -0.757576, 0.232394, 0.195439, -0.88383, 0.000304318, -22.9568, -10.7469, 0.43288, 0, 3.86342, 0.239974, 0.204219
59944, -0.757576, 0.224767, 0.18511, -0.90394, 0.000304318, -22.9568, -11.2014, 0.43288, 0, 3.86342, 0.232338, 0.195006
59955, -0.757576, 0.217131, 0.173959, -0.920621, 0.000304318, -22.9568, -10.9505, 0.43288, 0, 3.86342, 0.224701, 0.185793
59964, -0.757576, 0.209388, 0.161762, -0.935334, 0.000304318, -22.9568, -10.9608, 0.43288, 0, 3.86342, 0.216949, 0.175045
59974, -0.757576, 0.201849, 0.147271, -0.952366, 0.000304318, -22.9568, -11.1836, 0.43288, 0, 3.86342, 0.209428, 0.161225
59984, -0.757576, 0.19422, 0.131893, -0.966519, 0.000304318, -22.9568, -11.2053, 0.43288, 0, 3.86342, 0.201791, 0.147406
59995, -0.757576, 0.18669, 0.116473, -0.975789, 0.000304318, -22.9568, -10.9499, 0.43288, 0, 3.86342, 0.19427, 0.133587
60005, -0.757576, 0.179169, 0.100361, -0.983405, 0.000304318, -22.9568, -11.2374, 0.43288, 0, 3.86342, 0.186749, 0.118232
60014, -0.757576, 0.171542, 0.0831047, -0.991127, 0.000304318, -22.9568, -11.1808, 0.43288, 0, 3.86342, 0.179113, 0.101342
60024, -0.757576, 0.163906, 0.0654889, -0.996363, 0.000304318, -22.9568, -11.2514, 0.43288, 0, 3.86342, 0.171476, 0.0844514
60035, -0.757576, 0.156269, 0.046895, -1.00163, 0.000304318, -22.9568, -11.0463, 0.43288, 0, 3.86342, 0.16384, 0.0660257
60045, -0.757576, 0.148739, 0.0290656, -1.00137, 0.000304318, -22.9568, -11.2102, 0.43288, 0, 3.86342, 0.156319, 0.0491354
60054, -0.757576, 0.141111, 0.0108423, -1.00066, 0.000304318, -22.9568, -11.0158, 0.43288, 0, 3.86342, 0.148682, 0.0307096
60064, -0.734618, 0.133811, -0.00822296, -0.99528, 0.000304318, -22.2611, -10.9317, 0.43288, 0, 3.86342, 0.141161, 0.0138193
60075, -0.711659, 0.126432, -0.0271745, -0.983315, 0.000304318, -21.5654, -10.1929, 0.43288, 0, 3.86342, 0.133525, -0.00307096
60085, -0.688701, 0.119259, -0.0455685, -0.965027, 0.000304318, -20.8697, -9.7341, 0.43288, 0, 3.86342, 0.12612, -0.0199612
60094, -0.665743, 0.112315, -0.0632898, -0.941677, 0.000304318, -20.174, -9.20697, 0.43288, 0, 3.86342, 0.118946, -0.0368515
60104, -0.642785, 0.10539, -0.0804031, -0.914789, 0.000304318, -19.4783, -8.71746, 0.43288, 0, 3.86342, 0.111772, -0.0537418
60114, -0.619826, 0.0986784, -0.0970496, -0.88574, 0.000304318, -18.7826, -8.43877, 0.43288, 0, 3.86342, 0.10483, -0.0706321
60125, -0.596868, 0.092091, -0.114447, -0.858911, 0.000304318, -18.0869, -8.1169, 0.43288, 0, 3.86342, 0.098003, -0.0890579
60134, -0.57391, 0.085832, -0.132251, -0.832602, 0.000304318, -17.3912, -7.87993, 0.43288, 0, 3.86342, 0.0915234, -0.107484
60144, -0.550975, 0.0798123, -0.151284, -0.809219, 0.000304318, -16.6962, -7.57776, 0.43288, 0, 3.86342, 0.0852753, -0.127445
60154, -0.528017, 0.0740249, -0.169862, -0.782653, 0.000304318, -16.0005, -7.24549, 0.43288, 0, 3.86342, 0.0792586, -0.145871
60165, -0.505058, 0.068469, -0.189114, -0.757261, 0.000304318, -15.3048, -6.72681, 0.43288, 0, 3.86342, 0.0734733, -0.165832
60174, -0.4821, 0.0631445, -0.207599, -0.728192, 0.000304318, -14.6091, -6.38002, 0.43288, 0, 3.86342, 0.0679194, -0.184258
60184, -0.459142, 0.0579455, -0.225557, -0.697181, 0.000304318, -13.9134, -6.34913, 0.43288, 0, 3.86342, 0.0624812, -0.202683
60194, -0.436184, 0.0529689, -0.244266, -0.668745, 0.000304318, -13.2177, -6.2965, 0.43288, 0, 3.86342, 0.0572745, -0.222645
60205, -0.413225, 0.0482231, -0.262344, -0.637861, 0.000304318, -12.522, -5.80488, 0.43288, 0, 3.86342, 0.0522991, -0.24107
60214, -0.390267, 0.0438145, -0.278967, -0.602633, 0.000304318, -11.8263, -5.24189, 0.43288, 0, 3.86342, 0.0476709, -0.257961
60224, -0.367309, 0.0396463, -0.295867, -0.569677, 0.000304318, -11.1306, -4.65413, 0.43288, 0, 3.86342, 0.043274, -0.276386
60234, -0.344351, 0.0356042, -0.310901, -0.531716, 0.000304318, -10.4349, -4.5371, 0.43288, 0, 3.86342, 0.0389929, -0.291741
60244, -0.321392, 0.0318908, -0.324966, -0.492976, 0.000304318, -9.73916, -4.48022, 0.43288, 0, 3.86342, 0.0350589, -0.307096
60254, -0.298434, 0.0283108, -0.338672, -0.455651, 0.000304318, -9.04346, -4.47263, 0.43288, 0, 3.86342, 0.0312406, -0.322451
60264, -0.275476, 0.0248481, -0.35025, -0.413899, 0.000304318, -8.34775, -3.6969, 0.43288, 0, 3.86342, 0.027538, -0.334735
60274, -0.252518, 0.0217132, -0.360825, -0.37254, 0.000304318, -7.65205, -3.0942, 0.43288, 0, 3.86342, 0.0241825, -0.347019
60284, -0.229559, 0.0188178, -0.368994, -0.327194, 0.000304318, -6.95634, -2.72805, 0.43288, 0, 3.86342, 0.0210585, -0.356231
60294, -0.206601, 0.0163665, -0.376108, -0.283308, 0.000304318, -6.26064, -2.62984, 0.43288, 0, 3.86342, 0.0183973, -0.365444
60304, -0.183666, 0.0140583, -0.38195, -0.239943, 0.000304318, -5.56564, -2.86409, 0.43288, 0, 3.86342, 0.0158517, -0.373122
