QGPIORecord, QRC v6.1.0, 21-12-2021 @ 19:19:04, Windows 10 Version 2009, 10.0.19042, x86_64
Time, trajectoryV, xhat1, xhat2, xhat3, Phat00, Phat10, Phat11, Phat20, Phat21, Phat22, xmeasured, thetameasured
346963, 0.0229582, 0.000229582, -0.0106372, 0.00348854, 2.87235e-05, 0.695704, 0.539171, 4.3288e-05, 0, 0.000386342, 0.0230255, -0.00921288
346974, 0.0459165, 0.000688747, -0.0130186, 0.00761686, 2.87514e-05, 1.39141, 1.16934, 4.3288e-05, 0, 0.000386342, 0.0230255, -0.00921288
346984, 0.0688747, 0.00137749, -0.0152427, 0.0171364, 2.87793e-05, 2.08711, 1.62149, 4.3288e-05, 0, 0.000386342, 0.0230255, -0.00921288
346994, 0.091833, 0.00229582, -0.0169905, 0.0316911, 2.88072e-05, 2.78282, 2.11652, 4.3288e-05, 0, 0.000386342, 0.0233726, -0.00921288
347004, 0.114791, 0.00344374, -0.0192584, 0.0468772, 2.88351e-05, 3.47852, 2.38223, 4.3288e-05, 0, 0.000386342, 0.0238354, -0.0107484
347015, 0.137749, 0.00482123, -0.0216353, 0.0638721, 2.88629e-05, 4.17423, 2.92121, 4.3288e-05, 0, 0.000386342, 0.024414, -0.0122838
347024, 0.160708, 0.00642831, -0.0249676, 0.0795968, 2.88908e-05, 4.86993, 3.24175, 4.3288e-05, 0, 0.000386342, 0.0252239, -0.0153548
347034, 0.183666, 0.00826497, -0.0297588, 0.0928889, 2.89187e-05, 5.56564, 3.5412, 4.3288e-05, 0, 0.000386342, 0.0261496, -0.0199612
347044, 0.206601, 0.010331, -0.0351877, 0.107051, 2.89466e-05, 6.26064, 3.58437, 4.3288e-05, 0, 0.000386342, 0.0273066, -0.0245677
347054, 0.229559, 0.0126266, -0.0418101, 0.120202, 2.89744e-05, 6.95634, 3.85406, 4.3288e-05, 0, 0.000386342, 0.0288108, -0.0307096
347064, 0.252518, 0.0151517, -0.0499438, 0.131717, 2.90023e-05, 7.65205, 4.65926, 4.3288e-05, 0, 0.000386342, 0.0305464, -0.038387
347074, 0.275476, 0.0179065, -0.0597354, 0.141693, 2.90302e-05, 8.34775, 5.0224, 4.3288e-05, 0, 0.000386342, 0.0325134, -0.0475999
347084, 0.298434, 0.0208908, -0.0701565, 0.153883, 2.90581e-05, 9.04346, 5.36173, 4.3288e-05, 0, 0.000386342, 0.0347118, -0.0568128
347095, 0.321392, 0.0241048, -0.0816601, 0.166386, 2.9086e-05, 9.73916, 5.44759, 4.3288e-05, 0, 0.000386342, 0.0370259, -0.0675611
347104, 0.344351, 0.0275483, -0.0934698, 0.181654, 2.91138e-05, 10.4349, 5.7568, 4.3288e-05, 0, 0.000386342, 0.0395714, -0.0783095
347114, 0.367309, 0.0312214, -0.10622, 0.197053, 2.91417e-05, 11.1306, 5.79944, 4.3288e-05, 0, 0.000386342, 0.0423484, -0.0905933
347124, 0.390267, 0.035124, -0.119246, 0.214712, 2.91696e-05, 11.8263, 6.32132, 4.3288e-05, 0, 0.000386342, 0.0453567, -0.102877
347134, 0.413225, 0.0392563, -0.133244, 0.231933, 2.91975e-05, 12.522, 6.61477, 4.3288e-05, 0, 0.000386342, 0.0485965, -0.116697
347144, 0.436184, 0.0436181, -0.147574, 0.250913, 2.92253e-05, 13.2177, 7.47901, 4.3288e-05, 0, 0.000386342, 0.0521834, -0.130516
347154, 0.459142, 0.0482095, -0.161865, 0.272404, 2.92532e-05, 13.9134, 7.86683, 4.3288e-05, 0, 0.000386342, 0.0560017, -0.144335
347164, 0.4821, 0.0530305, -0.175945, 0.296319, 2.92811e-05, 14.6091, 7.7145, 4.3288e-05, 0, 0.000386342, 0.0600514, -0.158154
347174, 0.505058, 0.0580811, -0.189769, 0.322181, 2.9309e-05, 15.3048, 8.02361, 4.3288e-05, 0, 0.000386342, 0.0642168, -0.171974
347185, 0.528017, 0.0633613, -0.202293, 0.352733, 2.93369e-05, 16.0005, 8.33337, 4.3288e-05, 0, 0.000386342, 0.0686136, -0.184258
347194, 0.550975, 0.068871, -0.215113, 0.381708, 2.93647e-05, 16.6962, 8.61932, 4.3288e-05, 0, 0.000386342, 0.0732419, -0.198077
347204, 0.57391, 0.0746101, -0.228146, 0.409777, 2.93926e-05, 17.3912, 9.1893, 4.3288e-05, 0, 0.000386342, 0.0781015, -0.211896
347214, 0.596868, 0.0805788, -0.240254, 0.440748, 2.94205e-05, 18.0869, 9.26954, 4.3288e-05, 0, 0.000386342, 0.0831926, -0.22418
347225, 0.619826, 0.0867771, -0.251847, 0.472525, 2.94484e-05, 18.7826, 9.56, 4.3288e-05, 0, 0.000386342, 0.0886308, -0.236464
347234, 0.642785, 0.0932049, -0.263219, 0.503944, 2.94762e-05, 19.4783, 10.1473, 4.3288e-05, 0, 0.000386342, 0.0941847, -0.248748
347244, 0.665743, 0.0998624, -0.273487, 0.537829, 2.95041e-05, 20.174, 10.465, 4.3288e-05, 0, 0.000386342, 0.100086, -0.259496
347254, 0.688701, 0.106749, -0.282154, 0.575006, 2.9532e-05, 20.8697, 10.8154, 4.3288e-05, 0, 0.000386342, 0.106102, -0.268709
347265, 0.711659, 0.113866, -0.290071, 0.611851, 2.95599e-05, 21.5654, 10.8979, 4.3288e-05, 0, 0.000386342, 0.112351, -0.277922
347275, 0.734618, 0.121212, -0.296718, 0.649991, 2.95878e-05, 22.2611, 11.4307, 4.3288e-05, 0, 0.000386342, 0.118714, -0.285599
347284, 0.757576, 0.128788, -0.302875, 0.686553, 2.96156e-05, 22.9568, 11.5298, 4.3288e-05, 0, 0.000386342, 0.125425, -0.293277
347294, 0.757576, 0.136364, -0.306117, 0.72375, 2.96435e-05, 22.9568, 11.2122, 4.3288e-05, 0, 0.000386342, 0.132368, -0.299419
347304, 0.757576, 0.143939, -0.308418, 0.754986, 2.96714e-05, 22.9568, 11.2578, 4.3288e-05, 0, 0.000386342, 0.139541, -0.305561
347315, 0.757576, 0.151515, -0.309838, 0.781453, 2.96993e-05, 22.9568, 11.0935, 4.3288e-05, 0, 0.000386342, 0.146947, -0.310167
347324, 0.757576, 0.159091, -0.310301, 0.804483, 2.97271e-05, 22.9568, 11.2423, 4.3288e-05, 0, 0.000386342, 0.154352, -0.313238
347334, 0.757576, 0.166667, -0.30968, 0.825238, 2.9755e-05, 22.9568, 11.3074, 4.3288e-05, 0, 0.000386342, 0.161526, -0.314773
347344, 0.757576, 0.174242, -0.308907, 0.841259, 2.97829e-05, 22.9568, 11.4176, 4.3288e-05, 0, 0.000386342, 0.168699, -0.316309
347355, 0.757576, 0.181818, -0.306332, 0.858857, 2.98108e-05, 22.9568, 11.7534, 4.3288e-05, 0, 0.000386342, 0.175873, -0.314773
347364, 0.757576, 0.189394, -0.304147, 0.870625, 2.98387e-05, 22.9568, 11.7795, 4.3288e-05, 0, 0.000386342, 0.183394, -0.314773
347374, 0.757576, 0.19697, -0.300412, 0.884097, 2.98665e-05, 22.9568, 11.5675, 4.3288e-05, 0, 0.000386342, 0.190915, -0.311703
347384, 0.757576, 0.204545, -0.296068, 0.895765, 2.98944e-05, 22.9568, 11.3362, 4.3288e-05, 0, 0.000386342, 0.198436, -0.308632
347395, 0.757576, 0.212121, -0.290615, 0.907575, 2.99223e-05, 22.9568, 11.0975, 4.3288e-05, 0, 0.000386342, 0.205957, -0.304025
347404, 0.757576, 0.219697, -0.283746, 0.920342, 2.99502e-05, 22.9568, 11.0816, 4.3288e-05, 0, 0.000386342, 0.213362, -0.297883
347414, 0.757576, 0.227273, -0.276367, 0.93086, 2.9978e-05, 22.9568, 11.7844, 4.3288e-05, 0, 0.000386342, 0.220767, -0.291741
347424, 0.757576, 0.234848, -0.267946, 0.941302, 3.00059e-05, 22.9568, 11.7645, 4.3288e-05, 0, 0.000386342, 0.228519, -0.284064
347435, 0.757576, 0.242424, -0.258146, 0.952632, 3.00338e-05, 22.9568, 11.2163, 4.3288e-05, 0, 0.000386342, 0.236272, -0.274851
347445, 0.757576, 0.25, -0.246787, 0.965054, 3.00617e-05, 22.9568, 10.9834, 4.3288e-05, 0, 0.000386342, 0.244024, -0.264103
347454, 0.757576, 0.257576, -0.234866, 0.975041, 3.00896e-05, 22.9568, 11.1015, 4.3288e-05, 0, 0.000386342, 0.251661, -0.253354
347464, 0.757576, 0.265151, -0.220834, 0.987969, 3.01174e-05, 22.9568, 11.1276, 4.3288e-05, 0, 0.000386342, 0.259297, -0.239535
347474, 0.757576, 0.272727, -0.205923, 0.999059, 3.01453e-05, 22.9568, 11.6415, 4.3288e-05, 0, 0.000386342, 0.267049, -0.225716
347485, 0.757576, 0.280303, -0.188757, 1.01297, 3.01732e-05, 22.9568, 11.1806, 4.3288e-05, 0, 0.000386342, 0.274802, -0.208825
347494, 0.757576, 0.287879, -0.170677, 1.02461, 3.02011e-05, 22.9568, 11.1249, 4.3288e-05, 0, 0.000386342, 0.282554, -0.191935
347504, 0.757576, 0.295454, -0.151433, 1.03522, 3.02289e-05, 22.9568, 10.8349, 4.3288e-05, 0, 0.000386342, 0.290306, -0.173509
347514, 0.757576, 0.30303, -0.131914, 1.04217, 3.02568e-05, 22.9568, 11.0058, 4.3288e-05, 0, 0.000386342, 0.297943, -0.155084
347525, 0.757576, 0.310606, -0.111537, 1.04816, 3.02847e-05, 22.9568, 11.041, 4.3288e-05, 0, 0.000386342, 0.30558, -0.135122
347535, 0.757576, 0.318182, -0.089906, 1.05458, 3.03126e-05, 22.9568, 11.2637, 4.3288e-05, 0, 0.000386342, 0.313332, -0.113626
347544, 0.757576, 0.325757, -0.0667929, 1.06191, 3.03405e-05, 22.9568, 10.7583, 4.3288e-05, 0, 0.000386342, 0.321084, -0.0905933
347554, 0.757576, 0.333333, -0.0431537, 1.0668, 3.03683e-05, 22.9568, 10.9058, 4.3288e-05, 0, 0.000386342, 0.328836, -0.0675611
347565, 0.757576, 0.340909, -0.0206132, 1.06473, 3.03962e-05, 22.9568, 11.1873, 4.3288e-05, 0, 0.000386342, 0.336473, -0.0460644
347575, 0.757576, 0.348485, 0.00210408, 1.06151, 3.04241e-05, 22.9568, 10.9753, 4.3288e-05, 0, 0.000386342, 0.34411, -0.0230322
347584, 0.757576, 0.35606, 0.0247844, 1.05674, 3.0452e-05, 22.9568, 10.9712, 4.3288e-05, 0, 0.000386342, 0.35163, 0
347594, 0.757576, 0.363636, 0.0473306, 1.05052, 3.04798e-05, 22.9568, 11.1352, 4.3288e-05, 0, 0.000386342, 0.359151, 0.0230322
347604, 0.757576, 0.371212, 0.0686539, 1.03981, 3.05077e-05, 22.9568, 10.9489, 4.3288e-05, 0, 0.000386342, 0.366904, 0.0445289
347615, 0.757576, 0.378788, 0.0892468, 1.02738, 3.05356e-05, 22.9568, 11.1364, 4.3288e-05, 0, 0.000386342, 0.37454, 0.0660257
347624, 0.734618, 0.386134, 0.111303, 1.01489, 3.05635e-05, 22.2611, 10.3929, 4.3288e-05, 0, 0.000386342, 0.382177, 0.0875224
347634, 0.711659, 0.39325, 0.132737, 0.995698, 3.05914e-05, 21.5654, 9.46964, 4.3288e-05, 0, 0.000386342, 0.389813, 0.107484
347644, 0.688701, 0.400137, 0.153448, 0.971214, 3.06192e-05, 20.8697, 9.43938, 4.3288e-05, 0, 0.000386342, 0.397334, 0.127445
347655, 0.665743, 0.406795, 0.172452, 0.93975, 3.06471e-05, 20.174, 9.03033, 4.3288e-05, 0, 0.000386342, 0.404624, 0.145871
347664, 0.642785, 0.413223, 0.189313, 0.901844, 3.0675e-05, 19.4783, 8.72122, 4.3288e-05, 0, 0.000386342, 0.411682, 0.162761
347674, 0.619826, 0.419421, 0.206073, 0.865672, 3.07029e-05, 18.7826, 8.26278, 4.3288e-05, 0, 0.000386342, 0.418624, 0.181187
347684, 0.596868, 0.42539, 0.221874, 0.828139, 3.07307e-05, 18.0869, 7.64793, 4.3288e-05, 0, 0.000386342, 0.425335, 0.198077
347695, 0.57391, 0.431129, 0.238339, 0.794741, 3.07586e-05, 17.3912, 7.38049, 4.3288e-05, 0, 0.000386342, 0.43193, 0.216503
347704, 0.550975, 0.436639, 0.255334, 0.763974, 3.07865e-05, 16.6962, 7.01799, 4.3288e-05, 0, 0.000386342, 0.438179, 0.234929
347714, 0.528017, 0.441919, 0.272701, 0.734639, 3.08144e-05, 16.0005, 6.64438, 4.3288e-05, 0, 0.000386342, 0.44408, 0.253354
347724, 0.505058, 0.446969, 0.290297, 0.705891, 3.08423e-05, 15.3048, 6.32168, 4.3288e-05, 0, 0.000386342, 0.449865, 0.27178
347735, 0.4821, 0.45179, 0.306943, 0.67389, 3.08701e-05, 14.6091, 6.28505, 4.3288e-05, 0, 0.000386342, 0.455303, 0.28867
347744, 0.459142, 0.456382, 0.323041, 0.640784, 3.0898e-05, 13.9134, 6.02243, 4.3288e-05, 0, 0.000386342, 0.460741, 0.305561
347754, 0.436184, 0.460743, 0.337817, 0.604491, 3.09259e-05, 13.2177, 5.96529, 4.3288e-05, 0, 0.000386342, 0.465948, 0.320915
347764, 0.413225, 0.464876, 0.350869, 0.564677, 3.09538e-05, 12.522, 5.47366, 4.3288e-05, 0, 0.000386342, 0.470808, 0.334735
347774, 0.390267, 0.468778, 0.363115, 0.525242, 3.09816e-05, 11.8263, 4.65253, 4.3288e-05, 0, 0.000386342, 0.475436, 0.348554
347784, 0.367309, 0.472451, 0.375145, 0.488013, 3.10095e-05, 11.1306, 4.51575, 4.3288e-05, 0, 0.000386342, 0.479948, 0.362373
347794, 0.344351, 0.475895, 0.386217, 0.450156, 3.10374e-05, 10.4349, 4.21309, 4.3288e-05, 0, 0.000386342, 0.48423, 0.374657
347804, 0.321392, 0.479109, 0.395881, 0.41051, 3.10653e-05, 9.73916, 4.14173, 4.3288e-05, 0, 0.000386342, 0.488164, 0.385406
347814, 0.298434, 0.482093, 0.403907, 0.368939, 3.10932e-05, 9.04346, 3.60879, 4.3288e-05, 0, 0.000386342, 0.491982, 0.394618
347824, 0.275476, 0.484848, 0.410212, 0.325827, 3.1121e-05, 8.34775, 3.25719, 4.3288e-05, 0, 0.000386342, 0.495453, 0.402296
347834, 0.252518, 0.487373, 0.414803, 0.281742, 3.11489e-05, 7.65205, 3.21423, 4.3288e-05, 0, 0.000386342, 0.498809, 0.408438
347844, 0.229559, 0.489669, 0.417727, 0.237239, 3.11768e-05, 6.95634, 2.68756, 4.3288e-05, 0, 0.000386342, 0.501817, 0.413044
347854, 0.206601, 0.491735, 0.420108, 0.196095, 3.12047e-05, 6.26064, 2.62801, 4.3288e-05, 0, 0.000386342, 0.504594, 0.417651
347864, 0.183666, 0.493571, 0.420455, 0.152887, 3.12325e-05, 5.56564, 2.04584, 4.3288e-05, 0, 0.000386342, 0.507255, 0.419186
347874, 0.160708, 0.495179, 0.418953, 0.108891, 3.12604e-05, 4.86993, 1.48548, 4.3288e-05, 0, 0.000386342, 0.509685, 0.419186
347884, 0.137749, 0.496556, 0.415757, 0.0649711, 3.12883e-05, 4.17423, 1.38912, 4.3288e-05, 0, 0.000386342, 0.511883, 0.417651
347894, 0.114791, 0.497704, 0.412048, 0.0249612, 3.13162e-05, 3.47852, 1.31715, 4.3288e-05, 0, 0.000386342, 0.51385, 0.416115
347905, 0.091833, 0.498622, 0.406362, -0.0166298, 3.13441e-05, 2.78282, 1.06209, 4.3288e-05, 0, 0.000386342, 0.51547, 0.411509
347914, 0.0688747, 0.499311, 0.39888, -0.0586501, 3.13719e-05, 2.08711, 0.504375, 4.3288e-05, 0, 0.000386342, 0.516974, 0.405367
347924, 0.0459165, 0.49977, 0.390814, -0.0970329, 3.13998e-05, 1.39141, 0.464434, 4.3288e-05, 0, 0.000386342, 0.518131, 0.399225
347934, 0.0229582, 0.5, 0.380727, -0.137108, 3.14277e-05, 0.695704, -0.0845995, 4.3288e-05, 0, 0.000386342, 0.519173, 0.390012
347943, 0, 0.5, 0.369887, -0.174301, 3.14556e-05, 0, -0.399801, 4.3288e-05, 0, 0.000386342, 0.519867, 0.380799
347954, 0, 0.5, 0.356156, -0.210231, 3.14834e-05, 0, -0.174647, 4.3288e-05, 0, 0.000386342, 0.520561, 0.370051
347964, -0.0229582, 0.49977, 0.343465, -0.238356, 3.15113e-05, -0.695704, -0.3992, 4.3288e-05, 0, 0.000386342, 0.520908, 0.359302
347974, -0.0459165, 0.499311, 0.329581, -0.26768, 3.15392e-05, -1.39141, -1.16921, 4.3288e-05, 0, 0.000386342, 0.52114, 0.345483
347984, -0.0688747, 0.498622, 0.315236, -0.2955, 3.15671e-05, -2.08711, -1.48178, 4.3288e-05, 0, 0.000386342, 0.521255, 0.331664
347994, -0.091833, 0.497704, 0.298738, -0.327426, 3.1595e-05, -2.78282, -1.7986, 4.3288e-05, 0, 0.000386342, 0.521255, 0.314773
348004, -0.114791, 0.496556, 0.281256, -0.358584, 3.16228e-05, -3.47852, -2.38688, 4.3288e-05, 0, 0.000386342, 0.521024, 0.297883
348014, -0.137749, 0.495179, 0.262467, -0.390069, 3.16507e-05, -4.17423, -2.74903, 4.3288e-05, 0, 0.000386342, 0.520561, 0.279457
348024, -0.160708, 0.493571, 0.242187, -0.422252, 3.16786e-05, -4.86993, -3.10004, 4.3288e-05, 0, 0.000386342, 0.519867, 0.259496
348034, -0.183666, 0.491735, 0.222462, -0.448429, 3.17065e-05, -5.56564, -3.73699, 4.3288e-05, 0, 0.000386342, 0.518941, 0.24107
348044, -0.206601, 0.489669, 0.202315, -0.473182, 3.17343e-05, -6.26064, -4.13458, 4.3288e-05, 0, 0.000386342, 0.5179, 0.221109
348054, -0.229559, 0.487373, 0.18322, -0.492231, 3.17622e-05, -6.95634, -4.26469, 4.3288e-05, 0, 0.000386342, 0.516743, 0.202683
348064, -0.252518, 0.484848, 0.1649, -0.507958, 3.17901e-05, -7.65205, -4.88896, 4.3288e-05, 0, 0.000386342, 0.515123, 0.184258
348075, -0.275476, 0.482093, 0.147081, -0.522117, 3.1818e-05, -8.34775, -5.02531, 4.3288e-05, 0, 0.000386342, 0.513156, 0.165832
348084, -0.298434, 0.479109, 0.130606, -0.532517, 3.18459e-05, -9.04346, -5.36373, 4.3288e-05, 0, 0.000386342, 0.511073, 0.148942
348094, -0.321392, 0.475895, 0.115906, -0.538873, 3.18737e-05, -9.73916, -5.47856, 4.3288e-05, 0, 0.000386342, 0.508759, 0.133587
348104, -0.344351, 0.472451, 0.10207, -0.545205, 3.19016e-05, -10.4349, -6.03102, 4.3288e-05, 0, 0.000386342, 0.506214, 0.118232
348114, -0.367309, 0.468778, 0.0885003, -0.553469, 3.19295e-05, -11.1306, -6.65618, 4.3288e-05, 0, 0.000386342, 0.503437, 0.102877
348124, -0.390267, 0.464876, 0.0759245, -0.560943, 3.19574e-05, -11.8263, -6.78347, 4.3288e-05, 0, 0.000386342, 0.500428, 0.0890579
348134, -0.413225, 0.460743, 0.0647812, -0.566551, 3.19852e-05, -12.522, -6.87822, 4.3288e-05, 0, 0.000386342, 0.497189, 0.076774
348144, -0.436184, 0.456382, 0.0542243, -0.573537, 3.20131e-05, -13.2177, -7.42912, 4.3288e-05, 0, 0.000386342, 0.493717, 0.0644902
348154, -0.459142, 0.45179, 0.045869, -0.576576, 3.2041e-05, -13.9134, -7.79232, 4.3288e-05, 0, 0.000386342, 0.489899, 0.0552773
348165, -0.4821, 0.446969, 0.0395664, -0.577327, 3.20689e-05, -14.6091, -8.13037, 4.3288e-05, 0, 0.000386342, 0.485965, 0.0475999
348174, -0.505058, 0.441919, 0.0340734, -0.580437, 3.20968e-05, -15.3048, -8.76748, 4.3288e-05, 0, 0.000386342, 0.4818, 0.0399225
348184, -0.528017, 0.436639, 0.0307723, -0.581088, 3.21246e-05, -16.0005, -8.87415, 4.3288e-05, 0, 0.000386342, 0.477403, 0.0353161
348194, -0.550975, 0.431129, 0.0294027, -0.580917, 3.21525e-05, -16.6962, -8.94778, 4.3288e-05, 0, 0.000386342, 0.472775, 0.0322451
348205, -0.57391, 0.42539, 0.0286875, -0.584296, 3.21804e-05, -17.3912, -9.24874, 4.3288e-05, 0, 0.000386342, 0.467799, 0.0291741
348214, -0.596868, 0.419421, 0.0289581, -0.589382, 3.22083e-05, -18.0869, -9.81889, 4.3288e-05, 0, 0.000386342, 0.462593, 0.0276386
348224, -0.619826, 0.413223, 0.0315262, -0.591755, 3.22361e-05, -18.7826, -10.4396, 4.3288e-05, 0, 0.000386342, 0.45727, 0.0291741
348234, -0.642785, 0.406795, 0.0350126, -0.596616, 3.2264e-05, -19.4783, -10.533, 4.3288e-05, 0, 0.000386342, 0.451716, 0.0307096
348244, -0.665743, 0.400137, 0.0396481, -0.602719, 3.22919e-05, -20.174, -10.9073, 4.3288e-05, 0, 0.000386342, 0.446047, 0.0337806
348254, -0.688701, 0.39325, 0.0466679, -0.606014, 3.23198e-05, -20.8697, -11.2351, 4.3288e-05, 0, 0.000386342, 0.44003, 0.0399225
348264, -0.711659, 0.386134, 0.0546402, -0.6119, 3.23477e-05, -21.5654, -11.5839, 4.3288e-05, 0, 0.000386342, 0.433666, 0.0460644
348274, -0.734618, 0.378788, 0.0648297, -0.61588, 3.23755e-05, -22.2611, -11.9062, 4.3288e-05, 0, 0.000386342, 0.427186, 0.0552773
348284, -0.757576, 0.371212, 0.0747829, -0.626301, 3.24034e-05, -22.9568, -12.2626, 4.3288e-05, 0, 0.000386342, 0.42036, 0.0629547
348295, -0.757576, 0.363636, 0.0833946, -0.639301, 3.24313e-05, -22.9568, -11.7182, 4.3288e-05, 0, 0.000386342, 0.413533, 0.0721676
348304, -0.757576, 0.35606, 0.0924567, -0.648519, 3.24592e-05, -22.9568, -11.464, 4.3288e-05, 0, 0.000386342, 0.406359, 0.0829159
348314, -0.757576, 0.348485, 0.103023, -0.651648, 3.2487e-05, -22.9568, -11.6369, 4.3288e-05, 0, 0.000386342, 0.39907, 0.0951998
348324, -0.757576, 0.340909, 0.114533, -0.652093, 3.25149e-05, -22.9568, -11.6667, 4.3288e-05, 0, 0.000386342, 0.391549, 0.107484
348335, -0.757576, 0.333333, 0.12761, -0.648666, 3.25428e-05, -22.9568, -11.7861, 4.3288e-05, 0, 0.000386342, 0.384144, 0.121303
348344, -0.757576, 0.325757, 0.141475, -0.644914, 3.25707e-05, -22.9568, -11.347, 4.3288e-05, 0, 0.000386342, 0.376739, 0.135122
348354, -0.757576, 0.318182, 0.15454, -0.645947, 3.25986e-05, -22.9568, -11.1083, 4.3288e-05, 0, 0.000386342, 0.369218, 0.147406
348364, -0.757576, 0.310606, 0.165915, -0.653279, 3.26264e-05, -22.9568, -11.1059, 4.3288e-05, 0, 0.000386342, 0.361697, 0.158154
348375, -0.757576, 0.30303, 0.176273, -0.663085, 3.26543e-05, -22.9568, -11.0366, 4.3288e-05, 0, 0.000386342, 0.35406, 0.168903
348385, -0.757576, 0.295454, 0.183992, -0.679712, 3.26822e-05, -22.9568, -10.8231, 4.3288e-05, 0, 0.000386342, 0.346308, 0.17658
348394, -0.757576, 0.287879, 0.190361, -0.697185, 3.27101e-05, -22.9568, -10.9398, 4.3288e-05, 0, 0.000386342, 0.338671, 0.184258
348404, -0.757576, 0.280303, 0.194119, -0.719101, 3.27379e-05, -22.9568, -11.1896, 4.3288e-05, 0, 0.000386342, 0.331151, 0.188864
348414, -0.757576, 0.272727, 0.196725, -0.739548, 3.27658e-05, -22.9568, -11.0003, 4.3288e-05, 0, 0.000386342, 0.32363, 0.193471
348425, -0.757576, 0.265151, 0.198029, -0.759244, 3.27937e-05, -22.9568, -11.2109, 4.3288e-05, 0, 0.000386342, 0.315993, 0.196541
348434, -0.757576, 0.257576, 0.19793, -0.778567, 3.28216e-05, -22.9568, -11.0034, 4.3288e-05, 0, 0.000386342, 0.308356, 0.198077
348444, -0.757576, 0.25, 0.196365, -0.797666, 3.28495e-05, -22.9568, -11.2004, 4.3288e-05, 0, 0.000386342, 0.30072, 0.198077
348454, -0.757576, 0.242424, 0.192237, -0.819872, 3.28773e-05, -22.9568, -10.6809, 4.3288e-05, 0, 0.000386342, 0.293083, 0.195006
348465, -0.757576, 0.234848, 0.187079, -0.839385, 3.29052e-05, -22.9568, -10.8804, 4.3288e-05, 0, 0.000386342, 0.285447, 0.191935
348474, -0.757576, 0.227273, 0.179689, -0.860524, 3.29331e-05, -22.9568, -10.9192, 4.3288e-05, 0, 0.000386342, 0.27781, 0.185793
348484, -0.757576, 0.219697, 0.17042, -0.881558, 3.2961e-05, -22.9568, -11.0695, 4.3288e-05, 0, 0.000386342, 0.270173, 0.178116
348494, -0.757576, 0.212121, 0.160585, -0.898236, 3.29888e-05, -22.9568, -11.1799, 4.3288e-05, 0, 0.000386342, 0.262537, 0.170438
348505, -0.757576, 0.204545, 0.149857, -0.912603, 3.30167e-05, -22.9568, -11.1737, 4.3288e-05, 0, 0.000386342, 0.2549, 0.161225
348514, -0.757576, 0.19697, 0.137974, -0.925961, 3.30446e-05, -22.9568, -10.8762, 4.3288e-05, 0, 0.000386342, 0.247379, 0.150477
348524, -0.757576, 0.189394, 0.124752, -0.939021, 3.30725e-05, -22.9568, -11.2147, 4.3288e-05, 0, 0.000386342, 0.239858, 0.138193
348534, -0.757576, 0.181818, 0.111143, -0.948752, 3.31004e-05, -22.9568, -11.1402, 4.3288e-05, 0, 0.000386342, 0.232222, 0.125909
348545, -0.757576, 0.174242, 0.0966157, -0.957605, 3.31282e-05, -22.9568, -10.9172, 4.3288e-05, 0, 0.000386342, 0.22447, 0.11209
348555, -0.757576, 0.166667, 0.0818765, -0.963498, 3.31561e-05, -22.9568, -10.956, 4.3288e-05, 0, 0.000386342, 0.216949, 0.0982707
348564, -0.757576, 0.159091, 0.0662419, -0.969279, 3.3184e-05, -22.9568, -11.1553, 4.3288e-05, 0, 0.000386342, 0.209428, 0.0829159
348574, -0.757576, 0.151515, 0.0492766, -0.976246, 3.32119e-05, -22.9568, -11.1544, 4.3288e-05, 0, 0.000386342, 0.201907, 0.0660257
348584, -0.757576, 0.143939, 0.03181, -0.981386, 3.32398e-05, -22.9568, -10.927, 4.3288e-05, 0, 0.000386342, 0.19427, 0.0491354
348595, -0.757576, 0.136364, 0.0143352, -0.983564, 3.32676e-05, -22.9568, -11.161, 4.3288e-05, 0, 0.000386342, 0.186518, 0.0322451
348604, -0.757576, 0.128788, -0.00290694, -0.982762, 3.32955e-05, -22.9568, -11.2376, 4.3288e-05, 0, 0.000386342, 0.178881, 0.0153548
348614, -0.757576, 0.121212, -0.0187754, -0.976181, 3.33234e-05, -22.9568, -10.9378, 4.3288e-05, 0, 0.000386342, 0.171476, 0
348624, -0.734618, 0.113866, -0.0366539, -0.970256, 3.33513e-05, -22.2611, -10.644, 4.3288e-05, 0, 0.000386342, 0.163955, -0.0168903
348635, -0.711659, 0.106749, -0.0541337, -0.957112, 3.33791e-05, -21.5654, -10.0279, 4.3288e-05, 0, 0.000386342, 0.156434, -0.0322451
348644, -0.688701, 0.0998624, -0.0709181, -0.93765, 3.3407e-05, -20.8697, -9.37957, 4.3288e-05, 0, 0.000386342, 0.148798, -0.0475999
348654, -0.665743, 0.0932049, -0.0869879, -0.913446, 3.34349e-05, -20.174, -9.08967, 4.3288e-05, 0, 0.000386342, 0.141393, -0.0629547
348664, -0.642785, 0.0867771, -0.101397, -0.882791, 3.34628e-05, -19.4783, -8.87648, 4.3288e-05, 0, 0.000386342, 0.13445, -0.076774
348675, -0.619826, 0.0805788, -0.115851, -0.852772, 3.34907e-05, -18.7826, -8.57487, 4.3288e-05, 0, 0.000386342, 0.127624, -0.0921288
348685, -0.596868, 0.0746101, -0.130369, -0.823285, 3.35185e-05, -18.0869, -8.12259, 4.3288e-05, 0, 0.000386342, 0.120913, -0.107484
