QGPIORecord, QRC v6.1.0, 21-12-2021 @ 18:47:55, Windows 10 Version 2009, 10.0.19042, x86_64
Time, trajectoryV, xhat1, xhat2, xhat3, Phat00, Phat10, Phat11, Phat20, Phat21, Phat22, xmeasured, thetameasured
117684, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117694, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117703, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117713, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117724, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117734, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117744, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117753, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117764, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117774, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117784, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117793, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117804, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117814, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117824, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117833, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117843, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117854, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117864, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117873, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117883, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117894, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117904, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117914, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117923, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117934, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117944, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117954, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117963, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117974, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117984, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
117994, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118003, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118013, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118024, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118034, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118044, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118053, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118064, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118074, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118084, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118093, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118104, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118114, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118124, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118133, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118144, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118154, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118164, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118173, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118183, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118194, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118204, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118214, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118223, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118234, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118244, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118254, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118263, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118274, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118284, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118294, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118303, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118313, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118324, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118334, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118343, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118353, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118364, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118374, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118384, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118393, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118404, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118414, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118424, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118433, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118444, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118454, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118464, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118473, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118483, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118494, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118504, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118513, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118523, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118534, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118544, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118554, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118563, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118574, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118584, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118594, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118603, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118614, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118624, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118634, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118643, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
118653, 0, -0.000347118, -0.00146894, 0.000581423, 3.04318e-08, 0, 0, 4.3288e-05, 0, 0.000386342, -0.000347118, -0.00153548
