QGPIORecord, QRC v6.1.0, 21-12-2021 @ 00:15:31, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, desired_velocity, time, PositionB, SpeedA, SpeedB, y, x, P, nu, S
38610, 0.218818, 0.406613, -0.000292414, 3.79, 2.27906, 0, 0, 0.0997103, -0.0998782, 2.63295e-07, -0.000173248, 8.73055e-06
38621, 0.218099, 0.405879, -0.000274301, 3.8, 2.27906, 0, 0, 0.10003, -0.0998857, 2.63295e-07, 0.000148572, 8.73055e-06
38631, 0.217427, 0.405194, -0.00025717, 3.81, 2.27906, 0, 0, 0.10003, -0.0998928, 2.63295e-07, 0.000141203, 8.73055e-06
38641, 0.216222, 0.403995, -0.000264823, 3.82, 2.27906, 0, 0, 0.0997103, -0.0998897, 2.63295e-07, -0.00018511, 8.73055e-06
38650, 0.215575, 0.403336, -0.000248212, 3.83, 2.27906, 0, 0, 0.10003, -0.0998966, 2.63295e-07, 0.000137351, 8.73055e-06
38661, 0.214393, 0.40216, -0.000256366, 3.84, 2.27906, 0, 0, 0.0997103, -0.0998932, 2.63295e-07, -0.000188753, 8.73055e-06
38671, 0.213769, 0.401524, -0.000240219, 3.85, 2.27906, 0, 0, 0.10003, -0.0998999, 2.63295e-07, 0.000133909, 8.73055e-06
38681, 0.213187, 0.40093, -0.000224948, 3.86, 2.27906, 0, 0, 0.10003, -0.0999063, 2.63295e-07, 0.000127345, 8.73055e-06
38690, 0.212645, 0.400378, -0.0002105, 3.87, 2.27906, 0, 0, 0.10003, -0.0999123, 2.63295e-07, 0.000121132, 8.73055e-06
38701, 0.212725, 0.400429, -0.000172806, 3.88, 2.27906, 0, 0, 0.100351, -0.099928, 2.63295e-07, 0.000436909, 8.73055e-06
38711, 0.210033, 0.397799, -0.000255597, 3.89, 2.27906, 0, 0, 0.0987659, -0.0998935, 2.63295e-07, -0.00116388, 8.73055e-06
38721, 0.20941, 0.397165, -0.000239486, 3.9, 2.27906, 0, 0, 0.10003, -0.0999002, 2.63295e-07, 0.000133596, 8.73055e-06
38731, 0.20883, 0.396573, -0.000224251, 3.91, 2.27906, 0, 0, 0.10003, -0.0999066, 2.63295e-07, 0.000127047, 8.73055e-06
38740, 0.207713, 0.395463, -0.000233692, 3.92, 2.27906, 0, 0, 0.0997103, -0.0999026, 2.63295e-07, -0.000198498, 8.73055e-06
38751, 0.207148, 0.394887, -0.000218761, 3.93, 2.27906, 0, 0, 0.10003, -0.0999089, 2.63295e-07, 0.000124685, 8.73055e-06
38761, 0.206624, 0.394352, -0.000204635, 3.94, 2.27906, 0, 0, 0.10003, -0.0999147, 2.63295e-07, 0.000118613, 8.73055e-06
38771, 0.206136, 0.393854, -0.000191277, 3.95, 2.27906, 0, 0, 0.10003, -0.0999203, 2.63295e-07, 0.000112869, 8.73055e-06
38780, 0.205684, 0.393393, -0.000178653, 3.96, 2.27906, 0, 0, 0.10003, -0.0999256, 2.63295e-07, 0.000107437, 8.73055e-06
38791, 0.204687, 0.392404, -0.00019058, 3.97, 2.27906, 0, 0, 0.0997103, -0.0999206, 2.63295e-07, -0.000217043, 8.73055e-06
38801, 0.204237, 0.391945, -0.000177991, 3.98, 2.27906, 0, 0, 0.10003, -0.0999258, 2.63295e-07, 0.000107154, 8.73055e-06
38811, 0.204402, 0.392083, -0.000142068, 3.99, 2.27906, 0, 0, 0.100351, -0.0999408, 2.63295e-07, 0.000423692, 8.73055e-06
38820, 0.203502, 0.391193, -0.000155979, 4, 2.27906, 0, 0, 0.0997103, -0.099935, 2.63295e-07, -0.000231922, 8.73055e-06
38831, 0.200292, 0.388064, -0.000262892, 4.01, 2.27906, 0, 0, 0.0984555, -0.0998905, 2.63295e-07, -0.00148109, 8.73055e-06
38841, 0.19965, 0.38741, -0.00024637, 4.02, 2.27906, 0, 0, 0.10003, -0.0998973, 2.63295e-07, 0.000136562, 8.73055e-06
38851, 0.199052, 0.3868, -0.000230759, 4.03, 2.27906, 0, 0, 0.10003, -0.0999039, 2.63295e-07, 0.000129841, 8.73055e-06
38860, 0.198496, 0.386232, -0.000215989, 4.04, 2.27906, 0, 0, 0.10003, -0.09991, 2.63295e-07, 0.000123493, 8.73055e-06
38871, 0.1974, 0.385144, -0.000225878, 4.05, 2.27906, 0, 0, 0.0997103, -0.0999059, 2.63295e-07, -0.000201859, 8.73055e-06
38881, 0.196856, 0.384589, -0.000211376, 4.06, 2.27906, 0, 0, 0.10003, -0.0999119, 2.63295e-07, 0.000121512, 8.73055e-06
38891, 0.196351, 0.384074, -0.000197661, 4.07, 2.27906, 0, 0, 0.10003, -0.0999176, 2.63295e-07, 0.000115611, 8.73055e-06
38901, 0.195882, 0.383595, -0.000184697, 4.08, 2.27906, 0, 0, 0.10003, -0.099923, 2.63295e-07, 0.000110038, 8.73055e-06
38910, 0.195447, 0.383151, -0.00017243, 4.09, 2.27906, 0, 0, 0.10003, -0.0999282, 2.63295e-07, 0.000104763, 8.73055e-06
38921, 0.195044, 0.382739, -0.000160843, 4.1, 2.27906, 0, 0, 0.10003, -0.099933, 2.63295e-07, 9.97782e-05, 8.73055e-06
38931, 0.194094, 0.381799, -0.000173736, 4.11, 2.27906, 0, 0, 0.0997103, -0.0999276, 2.63295e-07, -0.000224285, 8.73055e-06
38941, 0.190838, 0.378623, -0.000279665, 4.12, 2.27906, 0, 0, 0.0984555, -0.0998835, 2.63295e-07, -0.00147387, 8.73055e-06
38950, 0.190151, 0.377923, -0.000262249, 4.13, 2.27906, 0, 0, 0.10003, -0.0998907, 2.63295e-07, 0.000143386, 8.73055e-06
38961, 0.189511, 0.37727, -0.00024578, 4.14, 2.27906, 0, 0, 0.10003, -0.0998976, 2.63295e-07, 0.000136301, 8.73055e-06
38971, 0.188915, 0.376662, -0.000230205, 4.15, 2.27906, 0, 0, 0.10003, -0.0999041, 2.63295e-07, 0.000129603, 8.73055e-06
38981, 0.187781, 0.375535, -0.000239325, 4.16, 2.27906, 0, 0, 0.0997103, -0.0999003, 2.63295e-07, -0.000196077, 8.73055e-06
38990, 0.187201, 0.374944, -0.000224108, 4.17, 2.27906, 0, 0, 0.10003, -0.0999066, 2.63295e-07, 0.00012698, 8.73055e-06
39001, 0.186084, 0.373834, -0.000233567, 4.18, 2.27906, 0, 0, 0.0997103, -0.0999027, 2.63295e-07, -0.000198558, 8.73055e-06
39011, 0.185519, 0.373258, -0.000218654, 4.19, 2.27906, 0, 0, 0.10003, -0.0999089, 2.63295e-07, 0.000124641, 8.73055e-06
39021, 0.184994, 0.372722, -0.000204563, 4.2, 2.27906, 0, 0, 0.10003, -0.0999148, 2.63295e-07, 0.000118576, 8.73055e-06
39030, 0.184507, 0.372225, -0.000191224, 4.21, 2.27906, 0, 0, 0.10003, -0.0999203, 2.63295e-07, 0.000112839, 8.73055e-06
39041, 0.184638, 0.372328, -0.000154567, 4.22, 2.27906, 0, 0, 0.100351, -0.0999356, 2.63295e-07, 0.000429071, 8.73055e-06
39051, 0.181431, 0.369203, -0.000261551, 4.23, 2.27906, 0, 0, 0.0984555, -0.099891, 2.63295e-07, -0.00148167, 8.73055e-06
39061, 0.180793, 0.368552, -0.000245118, 4.24, 2.27906, 0, 0, 0.10003, -0.0998979, 2.63295e-07, 0.000136018, 8.73055e-06
39071, 0.180198, 0.367945, -0.000229579, 4.25, 2.27906, 0, 0, 0.10003, -0.0999043, 2.63295e-07, 0.000129335, 8.73055e-06
39080, 0.179066, 0.36682, -0.000238734, 4.26, 2.27906, 0, 0, 0.0997103, -0.0999005, 2.63295e-07, -0.00019633, 8.73055e-06
39091, 0.178488, 0.366231, -0.000223553, 4.27, 2.27906, 0, 0, 0.10003, -0.0999069, 2.63295e-07, 0.000126742, 8.73055e-06
39101, 0.177951, 0.365682, -0.000209177, 4.28, 2.27906, 0, 0, 0.10003, -0.0999128, 2.63295e-07, 0.000120565, 8.73055e-06
39111, 0.176873, 0.364612, -0.00021944, 4.29, 2.27906, 0, 0, 0.0997103, -0.0999086, 2.63295e-07, -0.00020463, 8.73055e-06
39120, 0.176346, 0.364075, -0.000205278, 4.3, 2.27906, 0, 0, 0.10003, -0.0999145, 2.63295e-07, 0.000118889, 8.73055e-06
39131, 0.175857, 0.363576, -0.000191885, 4.31, 2.27906, 0, 0, 0.10003, -0.09992, 2.63295e-07, 0.00011313, 8.73055e-06
39141, 0.175404, 0.363112, -0.000179225, 4.32, 2.27906, 0, 0, 0.10003, -0.0999253, 2.63295e-07, 0.000107683, 8.73055e-06
39151, 0.175566, 0.363247, -0.00014323, 4.33, 2.27906, 0, 0, 0.100351, -0.0999403, 2.63295e-07, 0.000424191, 8.73055e-06
39160, 0.174662, 0.362354, -0.000157088, 4.34, 2.27906, 0, 0, 0.0997103, -0.0999345, 2.63295e-07, -0.000231445, 8.73055e-06
39171, 0.1743, 0.361984, -0.000146323, 4.35, 2.27906, 0, 0, 0.10003, -0.099939, 2.63295e-07, 9.35346e-05, 8.73055e-06
39181, 0.173967, 0.361643, -0.000136167, 4.36, 2.27906, 0, 0, 0.10003, -0.0999433, 2.63295e-07, 8.91611e-05, 8.73055e-06
39191, 0.173082, 0.360769, -0.0001504, 4.37, 2.27906, 0, 0, 0.0997103, -0.0999373, 2.63295e-07, -0.000234321, 8.73055e-06
39201, 0.172738, 0.360417, -0.000140011, 4.38, 2.27906, 0, 0, 0.10003, -0.0999417, 2.63295e-07, 9.08151e-05, 8.73055e-06
39211, 0.172421, 0.360093, -0.000130177, 4.39, 2.27906, 0, 0, 0.10003, -0.0999458, 2.63295e-07, 8.65906e-05, 8.73055e-06
39221, 0.171552, 0.359235, -0.000144732, 4.4, 2.27906, 0, 0, 0.0997103, -0.0999397, 2.63295e-07, -0.000236757, 8.73055e-06
39231, 0.171223, 0.358898, -0.000134647, 4.41, 2.27906, 0, 0, 0.10003, -0.0999439, 2.63295e-07, 8.85129e-05, 8.73055e-06
39241, 0.170921, 0.358589, -0.000125098, 4.42, 2.27906, 0, 0, 0.10003, -0.0999479, 2.63295e-07, 8.44076e-05, 8.73055e-06
39250, 0.170644, 0.358305, -0.000116086, 4.43, 2.27906, 0, 0, 0.10003, -0.0999516, 2.63295e-07, 8.05259e-05, 8.73055e-06
39261, 0.17039, 0.358045, -0.000107557, 4.44, 2.27906, 0, 0, 0.10003, -0.0999552, 2.63295e-07, 7.68602e-05, 8.73055e-06
39271, 0.170159, 0.357808, -9.94921e-05, 4.45, 2.27906, 0, 0, 0.10003, -0.0999585, 2.63295e-07, 7.33957e-05, 8.73055e-06
39281, 0.167661, 0.355375, -0.00018627, 4.46, 2.27906, 0, 0, 0.0987659, -0.0999224, 2.63295e-07, -0.00119369, 8.73055e-06
39290, 0.167222, 0.354927, -0.000173932, 4.47, 2.27906, 0, 0, 0.10003, -0.0999275, 2.63295e-07, 0.000105403, 8.73055e-06
39301, 0.166815, 0.354511, -0.000162274, 4.48, 2.27906, 0, 0, 0.10003, -0.0999324, 2.63295e-07, 0.000100389, 8.73055e-06
39311, 0.16644, 0.354128, -0.000151223, 4.49, 2.27906, 0, 0, 0.10003, -0.099937, 2.63295e-07, 9.56431e-05, 8.73055e-06
39321, 0.165516, 0.353213, -0.000164634, 4.5, 2.27906, 0, 0, 0.0997103, -0.0999314, 2.63295e-07, -0.000228196, 8.73055e-06
39330, 0.165134, 0.352823, -0.000153458, 4.51, 2.27906, 0, 0, 0.10003, -0.0999361, 2.63295e-07, 9.66042e-05, 8.73055e-06
39341, 0.164782, 0.352463, -0.00014289, 4.52, 2.27906, 0, 0, 0.10003, -0.0999405, 2.63295e-07, 9.20594e-05, 8.73055e-06
39351, 0.164458, 0.352132, -0.000132895, 4.53, 2.27906, 0, 0, 0.10003, -0.0999446, 2.63295e-07, 8.77604e-05, 8.73055e-06
39361, 0.16416, 0.351827, -0.000123453, 4.54, 2.27906, 0, 0, 0.10003, -0.0999486, 2.63295e-07, 8.36998e-05, 8.73055e-06
39371, 0.163309, 0.350987, -0.000138384, 4.55, 2.27906, 0, 0, 0.0997103, -0.0999423, 2.63295e-07, -0.000239491, 8.73055e-06
39380, 0.162996, 0.350667, -0.000128639, 4.56, 2.27906, 0, 0, 0.10003, -0.0999464, 2.63295e-07, 8.59275e-05, 8.73055e-06
39391, 0.160421, 0.348156, -0.000213826, 4.57, 2.27906, 0, 0, 0.0987659, -0.0999109, 2.63295e-07, -0.00118184, 8.73055e-06
39401, 0.159331, 0.347074, -0.000223839, 4.58, 2.27906, 0, 0, 0.0997103, -0.0999067, 2.63295e-07, -0.000202738, 8.73055e-06
39411, 0.159375, 0.347089, -0.00018543, 4.59, 2.27906, 0, 0, 0.100351, -0.0999227, 2.63295e-07, 0.000442341, 8.73055e-06
39420, 0.158938, 0.346642, -0.000173128, 4.6, 2.27906, 0, 0, 0.10003, -0.0999279, 2.63295e-07, 0.000105061, 8.73055e-06
39431, 0.157956, 0.345669, -0.000185359, 4.61, 2.27906, 0, 0, 0.0997103, -0.0999228, 2.63295e-07, -0.000219285, 8.73055e-06
39441, 0.157519, 0.345223, -0.000173056, 4.62, 2.27906, 0, 0, 0.10003, -0.0999279, 2.63295e-07, 0.000105031, 8.73055e-06
39451, 0.156537, 0.34425, -0.000185287, 4.63, 2.27906, 0, 0, 0.0997103, -0.0999228, 2.63295e-07, -0.000219315, 8.73055e-06
39460, 0.156101, 0.343805, -0.000172985, 4.64, 2.27906, 0, 0, 0.10003, -0.0999279, 2.63295e-07, 0.000105001, 8.73055e-06
39471, 0.155697, 0.343392, -0.000161362, 4.65, 2.27906, 0, 0, 0.10003, -0.0999328, 2.63295e-07, 0.000100002, 8.73055e-06
39481, 0.155324, 0.343011, -0.000150365, 4.66, 2.27906, 0, 0, 0.10003, -0.0999373, 2.63295e-07, 9.52706e-05, 8.73055e-06
39491, 0.155562, 0.343223, -0.000115943, 4.67, 2.27906, 0, 0, 0.100351, -0.0999517, 2.63295e-07, 0.000412457, 8.73055e-06
39500, 0.155309, 0.342964, -0.000107414, 4.68, 2.27906, 0, 0, 0.10003, -0.0999552, 2.63295e-07, 7.68006e-05, 8.73055e-06
39511, 0.155079, 0.342727, -9.93669e-05, 4.69, 2.27906, 0, 0, 0.10003, -0.0999586, 2.63295e-07, 7.33361e-05, 8.73055e-06
39521, 0.15487, 0.342512, -9.17494e-05, 4.7, 2.27906, 0, 0, 0.10003, -0.0999618, 2.63295e-07, 7.00653e-05, 8.73055e-06
39531, 0.154681, 0.342318, -8.45432e-05, 4.71, 2.27906, 0, 0, 0.10003, -0.0999648, 2.63295e-07, 6.69658e-05, 8.73055e-06
39541, 0.154511, 0.342143, -7.77304e-05, 4.72, 2.27906, 0, 0, 0.10003, -0.0999676, 2.63295e-07, 6.40377e-05, 8.73055e-06
39550, 0.154359, 0.341986, -7.12931e-05, 4.73, 2.27906, 0, 0, 0.10003, -0.0999703, 2.63295e-07, 6.12661e-05, 8.73055e-06
39561, 0.153646, 0.341286, -8.90493e-05, 4.74, 2.27906, 0, 0, 0.0997103, -0.0999629, 2.63295e-07, -0.000260703, 8.73055e-06
39571, 0.153464, 0.341099, -8.19862e-05, 4.75, 2.27906, 0, 0, 0.10003, -0.0999658, 2.63295e-07, 6.58631e-05, 8.73055e-06
39581, 0.152722, 0.34037, -9.91702e-05, 4.76, 2.27906, 0, 0, 0.0997103, -0.0999587, 2.63295e-07, -0.000256352, 8.73055e-06
39590, 0.152513, 0.340156, -9.15706e-05, 4.77, 2.27906, 0, 0, 0.10003, -0.0999618, 2.63295e-07, 6.99833e-05, 8.73055e-06
39601, 0.152325, 0.339962, -8.43823e-05, 4.78, 2.27906, 0, 0, 0.10003, -0.0999648, 2.63295e-07, 6.68913e-05, 8.73055e-06
39611, 0.151577, 0.339227, -0.000101441, 4.79, 2.27906, 0, 0, 0.0997103, -0.0999577, 2.63295e-07, -0.000255376, 8.73055e-06
39621, 0.149073, 0.336789, -0.00018813, 4.8, 2.27906, 0, 0, 0.0987659, -0.0999216, 2.63295e-07, -0.0011929, 8.73055e-06
39630, 0.143569, 0.331434, -0.000384396, 4.81, 2.27906, 0, 0, 0.0972356, -0.0998398, 2.63295e-07, -0.00268787, 8.73055e-06
39641, 0.142606, 0.330453, -0.000361276, 4.82, 2.27906, 0, 0, 0.10003, -0.0998495, 2.63295e-07, 0.000185974, 8.73055e-06
39651, 0.141705, 0.329535, -0.000339407, 4.83, 2.27906, 0, 0, 0.10003, -0.0998586, 2.63295e-07, 0.000176571, 8.73055e-06
39661, 0.140861, 0.328675, -0.000318718, 4.84, 2.27906, 0, 0, 0.10003, -0.0998672, 2.63295e-07, 0.000167675, 8.73055e-06
39670, 0.140071, 0.327871, -0.000299174, 4.85, 2.27906, 0, 0, 0.10003, -0.0998753, 2.63295e-07, 0.000159264, 8.73055e-06
39681, 0.139334, 0.327119, -0.000280684, 4.86, 2.27906, 0, 0, 0.10003, -0.099883, 2.63295e-07, 0.000151314, 8.73055e-06
39691, 0.138067, 0.325857, -0.00028705, 4.87, 2.27906, 0, 0, 0.0997103, -0.0998804, 2.63295e-07, -0.000175551, 8.73055e-06
39701, 0.137361, 0.325138, -0.000269222, 4.88, 2.27906, 0, 0, 0.10003, -0.0998878, 2.63295e-07, 0.000146389, 8.73055e-06
39711, 0.136703, 0.324467, -0.000252378, 4.89, 2.27906, 0, 0, 0.10003, -0.0998948, 2.63295e-07, 0.00013914, 8.73055e-06
39720, 0.136089, 0.323841, -0.000236428, 4.9, 2.27906, 0, 0, 0.10003, -0.0999015, 2.63295e-07, 0.000132285, 8.73055e-06
39731, 0.136099, 0.323822, -0.000197339, 4.91, 2.27906, 0, 0, 0.100351, -0.0999178, 2.63295e-07, 0.00044746, 8.73055e-06
39741, 0.135631, 0.323344, -0.000184393, 4.92, 2.27906, 0, 0, 0.10003, -0.0999232, 2.63295e-07, 0.000109904, 8.73055e-06
39751, 0.135197, 0.3229, -0.000172162, 4.93, 2.27906, 0, 0, 0.10003, -0.0999283, 2.63295e-07, 0.000104643, 8.73055e-06
39760, 0.134795, 0.32249, -0.000160593, 4.94, 2.27906, 0, 0, 0.10003, -0.0999331, 2.63295e-07, 9.96664e-05, 8.73055e-06
39771, 0.133846, 0.32155, -0.000173485, 4.95, 2.27906, 0, 0, 0.0997103, -0.0999277, 2.63295e-07, -0.000224389, 8.73055e-06
39781, 0.133441, 0.321136, -0.000161827, 4.96, 2.27906, 0, 0, 0.10003, -0.0999326, 2.63295e-07, 0.000100203, 8.73055e-06
39791, 0.133066, 0.320754, -0.000150812, 4.97, 2.27906, 0, 0, 0.10003, -0.0999372, 2.63295e-07, 9.54643e-05, 8.73055e-06
39800, 0.132721, 0.3204, -0.000140405, 4.98, 2.27906, 0, 0, 0.10003, -0.0999415, 2.63295e-07, 9.09865e-05, 8.73055e-06
39811, 0.132403, 0.320075, -0.00013057, 4.99, 2.27906, 0, 0, 0.10003, -0.0999456, 2.63295e-07, 8.67546e-05, 8.73055e-06
39821, 0.132111, 0.319776, -0.000121254, 5, 2.27906, 0, 0, 0.10003, -0.0999495, 2.63295e-07, 8.27536e-05, 8.73055e-06
