QGPIORecord, QRC v6.1.0, 05-12-2021 @ 12:51:47, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, ValueIn11
25640, 7.15863, 7.03513, 87.9015, 87.3089, 15.0768, 15.4064, 0.391999, -0.0982707, 2.01, 0, -0.0768394, 0
25651, 6.81761, 6.96572, 88.0558, 87.4632, 15.4205, 15.4205, 0.487266, -0.105948, 2.02, 0, -0.420451, 0
25661, 7.09021, 7.23494, 88.2065, 87.6175, 15.0768, 15.0803, 0.478278, -0.113626, 2.03, 0, -0.0768394, 0
25670, 7.40671, 7.54422, 88.3538, 87.7647, 14.7367, 14.7473, 0.615063, -0.119767, 2.04, 0, 0.263266, 0
25680, 7.13609, 7.28564, 88.5011, 87.912, 15.0558, 15.0523, 2.48787, -0.124374, 2.05, 0, -0.0558023, 0
25691, 7.42852, 7.5718, 88.6518, 88.0593, 14.7437, 14.7473, 3.54942, -0.127445, 2.06, 0, 0.256253, 0
25701, 7.48064, 7.64704, 88.7991, 88.21, 14.7262, 14.7052, 0.630166, -0.130516, 2.07, 0, 0.273785, 0
25710, 7.20134, 7.33019, 88.9463, 88.3573, 15.0558, 15.0768, 0.630166, -0.132051, 2.08, 0, -0.0558023, 0
25720, 7.14646, 6.98916, 89.1006, 88.5116, 15.1049, 15.4205, 0.516429, -0.133587, 2.09, 0, -0.10489, 0
25731, 7.18935, 7.59558, 89.2514, 88.6623, 15.0453, 14.7297, 0.69897, -0.133587, 2.1, 0, -0.0452833, 0
25741, 7.14265, 7.30569, 89.4022, 88.8096, 15.0874, 15.0698, 0.718628, -0.132051, 2.11, 0, -0.0873585, 0
25750, 7.46109, 7.60968, 89.5494, 88.9569, 14.7437, 14.7437, 1.04299, -0.130516, 2.12, 0, 0.256253, 0
25760, 7.20636, 7.34483, 89.7002, 89.1111, 15.0453, 15.0558, 1.00171, -0.127445, 2.13, 0, -0.0452833, 0
25771, 7.1428, 6.97973, 89.851, 89.2619, 15.1049, 15.4275, 0.52696, -0.122838, 2.14, 0, -0.10489, 0
25781, 7.19918, 7.27159, 90.0017, 89.4127, 15.0313, 15.0628, 0.600679, -0.119767, 2.15, 0, -0.0312586, 0
25791, 7.13081, 7.58328, 90.1525, 89.5599, 15.0979, 14.7297, 0.345653, -0.113626, 2.16, 0, -0.0978775, 0
25800, 7.4714, 7.61373, 90.2998, 89.7107, 14.7297, 14.7367, 0.895553, -0.107484, 2.17, 0, 0.270278, 0
25810, 7.50185, 7.32962, 90.447, 89.858, 14.7367, 15.0698, 0.69897, -0.0998062, 2.18, 0, 0.263266, 0
25821, 7.25483, 7.32001, 90.5943, 90.0087, 15.0313, 15.0698, 0.718628, -0.0921288, 2.19, 0, -0.0312586, 0
25831, 7.18646, 7.3104, 90.7486, 90.1595, 15.0979, 15.0698, 0.573872, -0.0829159, 2.2, 0, -0.0978775, 0
25840, 7.53042, 7.28394, 90.8958, 90.3103, 14.7262, 15.0874, 0.549396, -0.0737031, 2.21, 0, 0.273785, 0
25850, 7.22752, 7.27866, 91.0466, 90.461, 15.0803, 15.0803, 1.38701, -0.0644902, 2.22, 0, -0.0803461, 0
25861, 7.22658, 7.6284, 91.1973, 90.6118, 15.0698, 14.7052, 1.04299, -0.0552773, 2.23, 0, -0.0698271, 0
25871, 7.21698, 7.29131, 91.3481, 90.7626, 15.0698, 15.0979, 1.08786, -0.0460644, 2.24, 0, -0.0698271, 0
25880, 7.5277, 6.96762, 91.4954, 90.9133, 14.7367, 15.4205, 0.836578, -0.0353161, 2.25, 0, 0.263266, 0
25890, 7.22673, 7.56056, 91.6461, 91.0641, 15.0874, 14.7437, 0.865048, -0.0245677, 2.26, 0, -0.0873585, 0
25901, 7.23832, 7.61268, 91.7934, 91.2114, 15.0628, 14.7262, 0.895553, -0.0138193, 2.27, 0, -0.0628147, 0
25911, 7.55338, 7.32664, 91.9442, 91.3586, 14.7262, 15.0628, 0.928316, -0.00307096, 2.28, 0, 0.273785, 0
25921, 7.237, 7.30451, 92.0949, 91.5129, 15.0944, 15.0768, 0.895553, 0.00614192, 2.29, 0, -0.0943708, 0
25930, 6.94077, 7.30743, 92.2492, 91.6637, 15.3889, 15.0628, 3.10711, 0.0168903, 2.3, 0, -0.388895, 0
25940, 7.20759, 7.30553, 92.3965, 91.8109, 15.0558, 15.0558, 1.2494, 0.0276386, 2.31, 0, -0.0558023, 0
25951, 7.50002, 7.59458, 92.5473, 91.9617, 14.7437, 14.7473, 1.2494, 0.038387, 2.32, 0, 0.256253, 0
25961, 7.55214, 7.336, 92.6945, 92.109, 14.7262, 15.0523, 0.487266, 0.0475999, 2.33, 0, 0.273785, 0
25970, 7.2425, 7.28834, 92.8453, 92.2597, 15.0874, 15.0944, 0.478278, 0.0568128, 2.34, 0, -0.0873585, 0
25980, 6.88654, 7.60243, 92.9996, 92.4105, 15.445, 14.7543, 1.08786, 0.0644902, 2.35, 0, -0.444995, 0
25991, 7.1996, 7.35637, 93.1503, 92.5578, 15.0558, 15.0453, 2.26269, 0.0721676, 2.36, 0, -0.0558023, 0
26001, 7.52237, 7.31979, 93.2976, 92.7085, 14.7122, 15.0768, 0.586964, 0.079845, 2.37, 0, 0.287809, 0
26010, 7.56197, 7.65316, 93.4449, 92.8558, 14.7122, 14.7192, 1.13681, 0.0875224, 2.38, 0, 0.287809, 0
26020, 7.20706, 7.67494, 93.5956, 93.0066, 15.1224, 14.7367, 0.836578, 0.0936643, 2.39, 0, -0.122421, 0
26031, 6.91708, 7.38408, 93.7499, 93.1573, 15.4064, 15.0768, 0.895553, 0.0982707, 2.4, 0, -0.406426, 0
26041, 7.20172, 7.38025, 93.9007, 93.3081, 15.0523, 15.0698, 2.48787, 0.102877, 2.41, 0, -0.0522966, 0
26050, 7.15069, 7.34704, 94.0479, 93.4589, 15.0979, 15.0944, 2.26269, 0.105948, 2.42, 0, -0.0978775, 0
26060, 7.5014, 7.37115, 94.1987, 93.6061, 14.7192, 15.0558, 0.739443, 0.109019, 2.43, 0, 0.280797, 0
26071, 7.51643, 7.33987, 94.346, 93.7569, 14.7437, 15.0803, 1.91627, 0.110555, 2.44, 0, 0.256253, 0
26081, 6.91439, 7.34567, 94.5002, 93.9077, 15.4064, 15.0628, 2.07505, 0.110555, 2.45, 0, -0.406426, 0
26091, 6.85172, 7.32354, 94.6545, 94.0584, 15.4134, 15.0768, 1.00171, 0.109019, 2.46, 0, -0.413439, 0
26100, 6.78135, 7.30285, 94.8053, 94.2092, 15.4275, 15.0874, 0.784975, 0.107484, 2.47, 0, -0.427464, 0
26110, 7.73411, 7.63814, 94.9525, 94.3565, 14.3756, 14.7262, 0.739443, 0.104413, 2.48, 0, 0.624409, 0
26121, 7.7998, 8.00964, 95.0928, 94.5002, 14.3966, 14.3791, 0.69897, 0.101342, 2.49, 0, 0.603371, 0
26131, 7.56249, 7.76125, 95.2436, 94.6475, 14.7297, 14.7262, 0.69897, 0.0982707, 2.5, 0, 0.270278, 0
26140, 7.2962, 7.46847, 95.3943, 94.7983, 15.0453, 15.0698, 1.31458, 0.0936643, 2.51, 0, -0.0452833, 0
26150, 6.92243, 7.11492, 95.5486, 94.9525, 15.4275, 15.4275, 1.38701, 0.0890579, 2.52, 0, -0.427464, 0
26161, 7.17383, 7.40004, 95.6994, 95.1033, 15.1049, 15.0698, 1.55902, 0.0829159, 2.53, 0, -0.10489, 0
26171, 7.20998, 7.74112, 95.8501, 95.2506, 15.0523, 14.7052, 1.00171, 0.076774, 2.54, 0, -0.0522966, 0
26180, 7.49614, 7.72774, 95.9974, 95.3978, 14.7473, 14.7613, 1.04299, 0.0706321, 2.55, 0, 0.252747, 0
26190, 7.22744, 7.46385, 96.1482, 95.5521, 15.0628, 15.0698, 1.55902, 0.0629547, 2.56, 0, -0.0628147, 0
26201, 6.89509, 7.12379, 96.2989, 95.7029, 15.3994, 15.4134, 1.00171, 0.0552773, 2.57, 0, -0.399414, 0
26211, 7.1571, 7.39736, 96.4532, 95.8571, 15.0698, 15.0698, 0.445482, 0.0460644, 2.58, 0, -0.0698271, 0
26220, 7.47794, 7.381, 96.6005, 96.0044, 14.7262, 15.0768, 3.54942, 0.038387, 2.59, 0, 0.273785, 0
26230, 7.51224, 7.70425, 96.7477, 96.1517, 14.7297, 14.7297, 2.07505, 0.0307096, 2.6, 0, 0.270278, 0
26241, 7.19537, 7.72796, 96.895, 96.2989, 15.0979, 14.7437, 2.76309, 0.0214967, 2.61, 0, -0.0978775, 0
26251, 7.21563, 7.46311, 97.0493, 96.4497, 15.0628, 15.0558, 1.04299, 0.0138193, 2.62, 0, -0.0628147, 0
26261, 7.19012, 7.12498, 97.2, 96.604, 15.0803, 15.3994, 1.08786, 0.00460644, 2.63, 0, -0.0803461, 0
26270, 7.19593, 7.35327, 97.3508, 96.7547, 15.0628, 15.1049, 1.2494, -0.00307096, 2.64, 0, -0.0628147, 0
26280, 7.51774, 7.70975, 97.4981, 96.902, 14.7192, 14.7192, 1.91627, -0.0122838, 2.65, 0, 0.280797, 0
26291, 7.54963, 7.74164, 97.6453, 97.0493, 14.7262, 14.7262, 2.07505, -0.0184258, 2.66, 0, 0.273785, 0
26301, 7.22313, 7.43875, 97.7926, 97.2, 15.1049, 15.0803, 1.55902, -0.0261032, 2.67, 0, -0.10489, 0
26310, 7.24916, 7.42095, 97.9469, 97.3543, 15.0628, 15.0874, 1.46795, -0.0337806, 2.68, 0, -0.0628147, 0
26320, 7.22366, 7.09534, 98.0976, 97.5051, 15.0803, 15.4134, 0.506319, -0.041458, 2.69, 0, -0.0803461, 0
26331, 7.22272, 7.3689, 98.2484, 97.6558, 15.0698, 15.0698, 1.31458, -0.0475999, 2.7, 0, -0.0698271, 0
26341, 7.21985, 7.68637, 98.3957, 97.8066, 15.0628, 14.7297, 1.19043, -0.0522063, 2.71, 0, -0.0628147, 0
26350, 7.19772, 7.39648, 98.5464, 97.9539, 15.0768, 15.0698, 8.2674, -0.0583483, 2.72, 0, -0.0768394, 0
26360, 7.50748, 7.37002, 98.6972, 98.1046, 14.7437, 15.0874, 2.07505, -0.0614192, 2.73, 0, 0.256253, 0
26371, 7.22915, 7.36474, 98.8445, 98.2554, 15.0698, 15.0803, 1.91627, -0.0660257, 2.74, 0, -0.0698271, 0
26381, 7.21955, 7.70099, 98.9952, 98.4062, 15.0698, 14.7192, 2.07505, -0.0690966, 2.75, 0, -0.0698271, 0
26390, 7.53027, 7.40244, 99.146, 98.5534, 14.7367, 15.0698, 2.07505, -0.0706321, 2.76, 0, 0.263266, 0
26400, 7.2293, 7.36585, 99.2968, 98.7042, 15.0874, 15.0979, 1.55902, -0.0737031, 2.77, 0, -0.0873585, 0
26411, 7.24089, 7.39285, 99.4475, 98.855, 15.0628, 15.0558, 0.69897, -0.0737031, 2.78, 0, -0.0628147, 0
26421, 6.91191, 7.38854, 99.6018, 99.0058, 15.3959, 15.0523, 0.36478, -0.0737031, 2.79, 0, -0.395908, 0
26431, 7.12044, 7.65785, 99.7526, 99.1565, 15.1224, 14.7648, 1.91627, -0.0737031, 2.8, 0, -0.122421, 0
26440, 7.49812, 7.42045, 99.8998, 99.3038, 14.7122, 15.0453, 1.04299, -0.0721676, 2.81, 0, 0.287809, 0
26450, 7.53098, 7.3805, 100.047, 99.4546, 14.7192, 15.0803, 1.08786, -0.0706321, 2.82, 0, 0.280797, 0
26461, 7.23242, 7.37956, 100.198, 99.6053, 15.0698, 15.0698, 0.895553, -0.0690966, 2.83, 0, -0.0698271, 0
26471, 6.87887, 7.70715, 100.349, 99.7526, 15.4275, 14.7192, 0.895553, -0.0660257, 2.84, 0, -0.427464, 0
26480, 7.15725, 7.71881, 100.499, 99.9034, 15.0768, 14.7473, 1.55902, -0.0629547, 2.85, 0, -0.0768394, 0
26490, 7.46701, 7.11966, 100.65, 100.054, 14.7437, 15.4064, 0.895553, -0.0598837, 2.86, 0, 0.256253, 0
26501, 7.51913, 7.04014, 100.797, 100.208, 14.7262, 15.431, 0.895553, -0.0552773, 2.87, 0, 0.273785, 0
26511, 6.9195, 7.33489, 100.952, 100.359, 15.3889, 15.0628, 1.55902, -0.0506709, 2.88, 0, -0.388895, 0
26520, 6.8053, 7.62972, 101.106, 100.506, 15.452, 14.7473, 0.784975, -0.0460644, 2.89, 0, -0.452007, 0
26530, 7.44784, 7.70496, 101.253, 100.654, 14.7192, 14.7052, 0.391999, -0.041458, 2.9, 0, 0.280797, 0
26541, 7.80344, 7.69832, 101.397, 100.804, 14.3896, 14.7543, 1.55902, -0.0353161, 2.91, 0, 0.610384, 0
26551, 7.24676, 7.45226, 101.544, 100.952, 15.0558, 15.0453, 1.66222, -0.0307096, 2.92, 0, -0.0558023, 0
26560, 7.21547, 7.40557, 101.699, 101.102, 15.0803, 15.0874, 1.55902, -0.0245677, 2.93, 0, -0.0803461, 0
26570, 6.90769, 7.43401, 101.849, 101.253, 15.3889, 15.0453, 0.784975, -0.0184258, 2.94, 0, -0.388895, 0
26580, 7.13405, 7.3772, 102, 101.404, 15.0979, 15.0979, 0.784975, -0.0122838, 2.95, 0, -0.0978775, 0
26591, 7.46789, 7.71104, 102.151, 101.555, 14.7367, 14.7367, 1.2494, -0.00614192, 2.96, 0, 0.263266, 0
26601, 7.52098, 7.44379, 102.298, 101.706, 14.7192, 15.0523, 1.2494, -0.00153548, 2.97, 0, 0.280797, 0
26610, 6.88522, 7.40962, 102.449, 101.856, 15.4205, 15.0803, 0.680374, 0.00460644, 2.98, 0, -0.420451, 0
26620, 6.81725, 7.06474, 102.607, 102.007, 15.431, 15.4275, 0.69897, 0.00921288, 2.99, 0, -0.43097, 0
26631, 7.4256, 7.68031, 102.754, 102.158, 14.7367, 14.7262, 0.359796, 0.0138193, 3, 0, 0.263266, 0
26641, 7.49217, 7.38754, 102.901, 102.305, 14.7052, 15.0698, 0.404096, 0.0184258, 3.01, 0, 0.294822, 0
26650, 7.50239, 7.69826, 103.048, 102.456, 14.7367, 14.7367, 1.00171, 0.0230322, 3.02, 0, 0.263266, 0
26660, 7.23177, 7.75135, 103.199, 102.603, 15.0558, 14.7192, 1.04299, 0.0276386, 3.03, 0, -0.0558023, 0
26671, 7.17688, 7.42919, 103.35, 102.754, 15.1049, 15.0944, 1.55902, 0.0307096, 3.04, 0, -0.10489, 0
26681, 7.23326, 7.45667, 103.501, 102.905, 15.0313, 15.0523, 1.46795, 0.0353161, 3.05, 0, -0.0312586, 0
26690, 7.14129, 7.3854, 103.648, 103.052, 15.1224, 15.1189, 1.2494, 0.038387, 3.06, 0, -0.122421, 0
26700, 7.52908, 7.45671, 103.799, 103.203, 14.7017, 15.0278, 0.784975, 0.0429934, 3.07, 0, 0.298328, 0
26711, 7.54652, 7.72602, 103.946, 103.353, 14.7262, 14.7437, 0.809944, 0.0460644, 3.08, 0, 0.273785, 0
26721, 7.25375, 7.44095, 104.097, 103.501, 15.0698, 15.0768, 2.07505, 0.0475999, 3.09, 0, -0.0698271, 0
26731, 7.23402, 7.10666, 104.248, 103.655, 15.0803, 15.4134, 1.00171, 0.0491354, 3.1, 0, -0.0803461, 0
26740, 7.22634, 7.36337, 104.398, 103.806, 15.0768, 15.0874, 0.445482, 0.0506709, 3.11, 0, -0.0768394, 0
26750, 7.21239, 7.36146, 104.549, 103.957, 15.0803, 15.0768, 0.895553, 0.0522063, 3.12, 0, -0.0803461, 0
26761, 7.55539, 7.68471, 104.696, 104.107, 14.7122, 14.7297, 0.865048, 0.0522063, 3.13, 0, 0.287809, 0
26771, 7.25106, 7.40831, 104.847, 104.255, 15.0698, 15.0558, 2.07505, 0.0522063, 3.14, 0, -0.0698271, 0
26780, 6.88739, 7.03309, 105.001, 104.409, 15.438, 15.438, 0.761519, 0.0506709, 3.15, 0, -0.437983, 0
26790, 7.17444, 7.31002, 105.152, 104.56, 15.0768, 15.0874, 0.739443, 0.0506709, 3.16, 0, -0.0768394, 0
26801, 7.49769, 7.64531, 105.299, 104.707, 14.7297, 14.7262, 1.46795, 0.0491354, 3.17, 0, 0.270278, 0
26811, 7.55174, 7.70659, 105.447, 104.854, 14.7122, 14.7017, 1.55902, 0.0475999, 3.18, 0, 0.287809, 0
26820, 7.23729, 7.38346, 105.597, 105.005, 15.0803, 15.0803, 1.55902, 0.0460644, 3.19, 0, -0.0803461, 0
26830, 6.88903, 7.35555, 105.752, 105.159, 15.431, 15.0979, 1.04299, 0.0429934, 3.2, 0, -0.43097, 0
26841, 7.15344, 7.36231, 105.903, 105.306, 15.0944, 15.0768, 0.43799, 0.0399225, 3.21, 0, -0.0943708, 0
26851, 7.52486, 7.38209, 106.05, 105.457, 14.6947, 15.0453, 0.586964, 0.0368515, 3.22, 0, 0.305341, 0
26860, 7.53315, 7.67933, 106.197, 105.604, 14.7297, 14.7297, 1.91627, 0.0337806, 3.23, 0, 0.270278, 0
26870, 7.23652, 7.70303, 106.348, 105.755, 15.0768, 14.7437, 2.07505, 0.0307096, 3.24, 0, -0.0768394, 0
26881, 6.90224, 7.43145, 106.499, 105.903, 15.4134, 15.0628, 1.2494, 0.0276386, 3.25, 0, -0.413439, 0
26891, 7.16569, 7.40932, 106.649, 106.057, 15.0803, 15.0768, 1.2494, 0.0245677, 3.26, 0, -0.0803461, 0
26901, 7.48508, 7.39537, 106.8, 106.208, 14.7367, 15.0803, 0.836578, 0.0214967, 3.27, 0, 0.263266, 0
26910, 7.52131, 7.38432, 106.947, 106.358, 14.7367, 15.0803, 1.2494, 0.0184258, 3.28, 0, 0.263266, 0
26920, 7.2608, 7.39012, 107.098, 106.509, 15.0453, 15.0628, 1.2494, 0.0153548, 3.29, 0, -0.0452833, 0
26931, 6.88366, 7.04428, 107.252, 106.66, 15.431, 15.4134, 0.9636, 0.0107484, 3.3, 0, -0.43097, 0
26941, 6.83447, 7.3111, 107.407, 106.811, 15.4205, 15.0768, 1.19043, 0.00614192, 3.31, 0, -0.420451, 0
26950, 7.09695, 7.61749, 107.554, 106.961, 15.0874, 14.7473, 0.469624, 0.00153548, 3.32, 0, -0.0873585, 0
26960, 7.78292, 7.68599, 107.701, 107.109, 14.3616, 14.7122, 0.784975, -0.00307096, 3.33, 0, 0.638433, 0
26971, 7.83031, 7.37491, 107.845, 107.256, 14.4036, 15.0768, 0.784975, -0.00614192, 3.34, 0, 0.596358, 0
26981, 7.30879, 7.71502, 107.996, 107.403, 15.0313, 14.7122, 0.739443, -0.00921288, 3.35, 0, -0.0312586, 0
26990, 6.9066, 7.40394, 108.147, 107.554, 15.445, 15.0768, 0.784975, -0.0138193, 3.36, 0, -0.444995, 0
27000, 7.17245, 7.36639, 108.301, 107.705, 15.1049, 15.1049, 0.809944, -0.0168903, 3.37, 0, -0.10489, 0
27011, 7.54242, 7.39916, 108.448, 107.856, 14.7052, 15.0558, 1.04299, -0.0199612, 3.38, 0, 0.294822, 0
27021, 7.5695, 7.71519, 108.595, 108.003, 14.7192, 14.7192, 3.54942, -0.0230322, 3.39, 0, 0.280797, 0
27030, 6.91014, 7.72011, 108.746, 108.154, 15.445, 14.7543, 3.10711, -0.0245677, 3.4, 0, -0.444995, 0
27040, 6.89611, 7.13685, 108.904, 108.304, 15.3959, 15.3959, 0.784975, -0.0276386, 3.41, 0, -0.395908, 0
27051, 7.14511, 7.38585, 109.051, 108.459, 15.0803, 15.0803, 0.809944, -0.0307096, 3.42, 0, -0.0803461, 0
27061, 7.81182, 7.39166, 109.198, 108.606, 14.3756, 15.0628, 0.549396, -0.0322451, 3.43, 0, 0.624409, 0
27071, 7.54031, 7.69661, 109.346, 108.757, 14.7473, 14.7367, 1.19043, -0.0337806, 3.44, 0, 0.252747, 0
27080, 7.27836, 7.73283, 109.496, 108.904, 15.0558, 14.7367, 1.2494, -0.0337806, 3.45, 0, -0.0558023, 0
27090, 7.23359, 7.45546, 109.647, 109.051, 15.0944, 15.0628, 2.76309, -0.0353161, 3.46, 0, -0.0943708, 0
27101, 7.27455, 7.44682, 109.798, 109.205, 15.0383, 15.0628, 2.76309, -0.0353161, 3.47, 0, -0.038271, 0
27111, 7.21534, 7.42469, 109.949, 109.356, 15.0944, 15.0768, 1.55902, -0.0353161, 3.48, 0, -0.0943708, 0
27120, 7.55303, 7.39388, 110.096, 109.507, 14.7297, 15.0979, 2.07505, -0.0337806, 3.49, 0, 0.270278, 0
27130, 7.27663, 7.41414, 110.247, 109.658, 15.0558, 15.0628, 2.07505, -0.0337806, 3.5, 0, -0.0558023, 0
27141, 7.23186, 7.39201, 110.398, 109.805, 15.0944, 15.0768, 1.2494, -0.0322451, 3.51, 0, -0.0943708, 0
27151, 7.25597, 7.39492, 110.548, 109.956, 15.0558, 15.0628, 1.55902, -0.0307096, 3.52, 0, -0.0558023, 0
27160, 7.56188, 7.36267, 110.696, 110.107, 14.7297, 15.0874, 0.516429, -0.0291741, 3.53, 0, 0.270278, 0
27170, 7.24502, 7.35065, 110.843, 110.257, 15.0979, 15.0874, 2.07505, -0.0276386, 3.54, 0, -0.0978775, 0
27181, 7.28213, 7.36224, 110.997, 110.408, 15.0453, 15.0628, 2.07505, -0.0261032, 3.55, 0, -0.0452833, 0
27191, 7.22532, 7.34685, 111.148, 110.559, 15.0979, 15.0698, 1.04299, -0.0245677, 3.56, 0, -0.0978775, 0
27200, 7.25231, 7.3305, 111.299, 110.71, 15.0558, 15.0768, 0.895553, -0.0230322, 3.57, 0, -0.0558023, 0
27210, 7.19743, 7.31655, 111.449, 110.86, 15.1049, 15.0803, 0.895553, -0.0214967, 3.58, 0, -0.10489, 0
27220, 7.2302, 7.64606, 111.597, 111.008, 15.0558, 14.7262, 1.2494, -0.0184258, 3.59, 0, -0.0558023, 0
27231, 7.56309, 7.69048, 111.747, 111.158, 14.7017, 14.7192, 1.2494, -0.0153548, 3.6, 0, 0.298328, 0
27241, 7.21637, 7.39866, 111.898, 111.309, 15.1049, 15.0628, 1.04299, -0.0138193, 3.61, 0, -0.10489, 0
27250, 7.23565, 7.01236, 112.049, 111.463, 15.0698, 15.4555, 1.04299, -0.0122838, 3.62, 0, -0.0698271, 0
27260, 6.88885, 7.33409, 112.2, 111.611, 15.4205, 15.0558, 1.08786, -0.00921288, 3.63, 0, -0.420451, 0
27271, 7.16145, 7.62651, 112.351, 111.758, 15.0768, 14.7437, 0.43799, -0.0076774, 3.64, 0, -0.0768394, 0
27281, 7.49481, 7.68538, 112.501, 111.909, 14.7192, 14.7192, 0.784975, -0.00460644, 3.65, 0, 0.280797, 0
27290, 7.49973, 7.35984, 112.649, 112.059, 14.7543, 15.0979, 0.784975, -0.00307096, 3.66, 0, 0.245734, 0
27300, 7.26042, 7.0665, 112.799, 112.21, 15.0383, 15.3889, 0.865048, 0, 3.67, 0, -0.038271, 0
27311, 6.88086, 7.30972, 112.954, 112.365, 15.4275, 15.0803, 0.865048, 0.00153548, 3.68, 0, -0.427464, 0
27321, 6.82879, 7.65272, 113.108, 112.512, 15.4205, 14.7122, 1.04299, 0.00307096, 3.69, 0, -0.420451, 0
27330, 7.43521, 7.33153, 113.255, 112.659, 14.7297, 15.0874, 0.895553, 0.00460644, 3.7, 0, 0.270278, 0
27340, 7.78599, 7.33637, 113.399, 112.81, 14.4036, 15.0698, 0.928316, 0.00614192, 3.71, 0, 0.596358, 0
27351, 7.24424, 7.31664, 113.55, 112.961, 15.0523, 15.0803, 1.08786, 0.0076774, 3.72, 0, -0.0522966, 0
27361, 6.55254, 7.3157, 113.704, 113.115, 15.7641, 15.0698, 0.895553, 0.0076774, 3.73, 0, -0.764063, 0
27371, 6.73065, 7.28923, 113.862, 113.266, 15.4695, 15.0874, 0.416987, 0.0076774, 3.74, 0, -0.469539, 0
27380, 7.38089, 7.27721, 114.005, 113.413, 14.7262, 15.0874, 0.784975, 0.0076774, 3.75, 0, 0.273785, 0
27390, 8.0997, 7.63611, 114.149, 113.56, 14.018, 14.7017, 0.784975, 0.0076774, 3.76, 0, 0.982045, 0
27401, 7.56718, 7.97052, 114.296, 113.707, 14.7122, 14.3966, 1.04299, 0.00921288, 3.77, 0, 0.287809, 0
27411, 7.26284, 7.42973, 114.447, 113.855, 15.0698, 15.0453, 0.895553, 0.00921288, 3.78, 0, -0.0698271, 0
27420, 6.92279, 7.38978, 114.598, 114.005, 15.4134, 15.0803, 0.928316, 0.0076774, 3.79, 0, -0.413439, 0
27430, 7.17274, 7.36523, 114.752, 114.16, 15.0944, 15.0944, 0.761519, 0.0076774, 3.8, 0, -0.0943708, 0
27441, 7.17662, 7.36574, 114.903, 114.31, 15.0768, 15.0803, 0.784975, 0.0076774, 3.81, 0, -0.0768394, 0
27451, 7.51673, 7.7256, 115.05, 114.458, 14.7122, 14.6947, 0.784975, 0.0076774, 3.82, 0, 0.287809, 0
27460, 7.19553, 7.38995, 115.201, 114.605, 15.0874, 15.0874, 1.04299, 0.0076774, 3.83, 0, -0.0873585, 0
27470, 7.20712, 7.38468, 115.352, 114.756, 15.0628, 15.0803, 1.08786, 0.00614192, 3.84, 0, -0.0628147, 0
27481, 7.18161, 7.39048, 115.503, 114.907, 15.0803, 15.0628, 0.43799, 0.00614192, 3.85, 0, -0.0803461, 0
27491, 7.50775, 7.36498, 115.65, 115.061, 14.7297, 15.0803, 0.630166, 0.00460644, 3.86, 0, 0.270278, 0
27500, 7.23135, 7.35729, 115.801, 115.208, 15.0558, 15.0768, 0.630166, 0.00307096, 3.87, 0, -0.0558023, 0
27510, 7.18658, 7.34672, 115.951, 115.359, 15.0944, 15.0768, 1.04299, 0.00307096, 3.88, 0, -0.0943708, 0
27521, 7.51753, 7.66323, 116.099, 115.506, 14.7367, 14.7367, 1.08786, 0.00153548, 3.89, 0, 0.263266, 0
27531, 7.25028, 7.3926, 116.249, 115.657, 15.0523, 15.0558, 0.809944, 0.00153548, 3.9, 0, -0.0522966, 0
27541, 7.21611, 7.37144, 116.4, 115.808, 15.0803, 15.0698, 0.865048, 0, 3.91, 0, -0.0803461, 0
27550, 7.20843, 7.34497, 116.547, 115.958, 15.0768, 15.0874, 0.895553, 0, 3.92, 0, -0.0768394, 0
27560, 7.54179, 7.68026, 116.698, 116.109, 14.7192, 14.7262, 0.784975, 0, 3.93, 0, 0.280797, 0
27571, 7.58043, 7.38748, 116.846, 116.26, 14.7192, 15.0698, 0.784975, -0.00153548, 3.94, 0, 0.280797, 0
27581, 7.25827, 7.36101, 116.996, 116.407, 15.0944, 15.0874, 0.809944, -0.00153548, 3.95, 0, -0.0943708, 0
27590, 7.26215, 7.34899, 117.144, 116.558, 15.0768, 15.0874, 0.784975, -0.00153548, 3.96, 0, -0.0768394, 0
27600, 7.25832, 7.36058, 117.294, 116.712, 15.0698, 15.0628, 0.809944, -0.00153548, 3.97, 0, -0.0698271, 0
27611, 7.5623, 7.33507, 117.445, 116.863, 14.7437, 15.0803, 0.784975, -0.00153548, 3.98, 0, 0.256253, 0
27621, 6.97038, 7.34762, 117.596, 117.014, 15.3959, 15.0558, 0.809944, -0.00153548, 3.99, 0, -0.395908, 0
27630, 7.21263, 7.30285, 117.75, 117.165, 15.0874, 15.0944, 0.809944, -0.00153548, 4, 0, -0.0873585, 0
27640, 7.19387, 7.30673, 117.901, 117.312, 15.0944, 15.0768, 0.895553, -0.00153548, 4.01, 0, -0.0943708, 0
27651, 7.54843, 7.64684, 118.048, 117.463, 14.7122, 14.7122, 0.895553, -0.00153548, 4.02, 0, 0.287809, 0
27661, 7.26769, 7.35599, 118.199, 117.61, 15.0453, 15.0558, 0.809944, 0, 4.03, 0, -0.0452833, 0
27670, 7.21088, 7.31796, 118.35, 117.761, 15.0979, 15.0874, 0.928316, 0, 4.04, 0, -0.0978775, 0
