QGPIORecord, QRC v6.1.0, 17-11-2021 @ 09:58:09, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, ValueIn10, ValueIn11
14911, 5.976, 5.976, 16.595, 16.5389, 12.2648, 12.2718, 2.07505, -0.0936643, 1.43, 0, 0, 0
14920, 5.976, 5.976, 16.7143, 16.6582, 11.9423, 11.9493, 2.07505, -0.0844514, 1.44, 0, 0, 0
14930, 5.976, 5.976, 16.837, 16.7809, 12.2754, 11.9282, 2.07505, -0.0737031, 1.45, 0, 0, 0
14941, 5.976, 5.976, 16.9597, 16.9036, 12.2368, 12.2368, 0.895553, -0.0629547, 1.46, 0, 0, 0
14951, 5.976, 5.976, 17.0824, 17.0263, 12.2999, 12.2894, 0.928316, -0.0522063, 1.47, 0, 0, 0
14960, 5.976, 5.976, 17.2016, 17.1455, 11.9107, 12.2403, 4.13916, -0.041458, 1.48, 0, 0, 0
14970, 5.976, 5.976, 17.3243, 17.2647, 12.2718, 11.9352, 2.48787, -0.0291741, 1.49, 0, 0, 0
14981, 5.976, 5.976, 17.4436, 17.3839, 11.9282, 11.9282, 2.76309, -0.0168903, 1.5, 0, 0, 0
14991, 5.976, 5.976, 17.5663, 17.5067, 12.2403, 11.8897, 2.07505, -0.00614192, 1.51, 0, 0, 0
15000, 5.976, 5.976, 17.689, 17.6294, 12.2894, 12.3034, 2.07505, 0.00460644, 1.52, 0, 0, 0
15010, 5.976, 5.976, 17.8117, 17.7486, 12.2789, 12.2508, 2.07505, 0.0168903, 1.53, 0, 0, 0
15021, 5.976, 5.976, 17.9344, 17.8713, 12.2473, 12.2754, 1.55902, 0.0276386, 1.54, 0, 0, 0
15031, 5.976, 5.976, 18.0571, 17.994, 12.2894, 12.2648, 1.66222, 0.0368515, 1.55, 0, 0, 0
15040, 5.976, 5.976, 18.1799, 18.1132, 12.2648, 11.9142, 1.55902, 0.0475999, 1.56, 0, 0, 0
15050, 5.976, 5.976, 18.3026, 18.236, 12.2613, 11.9212, 2.48787, 0.0568128, 1.57, 0, 0, 0
15060, 5.976, 5.976, 18.4218, 18.3552, 12.2718, 12.2718, 2.76309, 0.0660257, 1.58, 0, 0, 0
15071, 5.976, 5.976, 18.5445, 18.4779, 11.9352, 11.9493, 2.07505, 0.0737031, 1.59, 0, 0, 0
15081, 5.976, 5.976, 18.6672, 18.5971, 12.2754, 12.2543, 2.07505, 0.0829159, 1.6, 0, 0, 0
15090, 5.976, 5.976, 18.7864, 18.7198, 11.9107, 11.9142, 1.55902, 0.0890579, 1.61, 0, 0, 0
15100, 5.976, 5.976, 18.9057, 18.839, 12.2718, 12.2859, 2.48787, 0.0951998, 1.62, 0, 0, 0
15111, 5.976, 5.976, 19.0284, 18.9618, 11.9037, 11.9002, 2.76309, 0.101342, 1.63, 0, 0, 0
15121, 5.976, 5.976, 19.1511, 19.081, 12.2894, 12.2648, 2.07505, 0.105948, 1.64, 0, 0, 0
15130, 5.976, 5.976, 19.2703, 19.2037, 11.9142, 11.9282, 2.07505, 0.109019, 1.65, 0, 0, 0
15140, 5.976, 5.976, 19.393, 19.3264, 12.2718, 12.2789, 1.31458, 0.110555, 1.66, 0, 0, 0
15151, 5.976, 5.976, 19.5157, 19.4456, 12.2789, 12.2718, 2.07505, 0.11209, 1.67, 0, 0, 0
15161, 5.976, 5.976, 19.6385, 19.5683, 12.2368, 11.9002, 0.506319, 0.11209, 1.68, 0, 0, 0
15170, 5.976, 5.976, 19.7577, 19.6875, 12.2999, 12.2964, 1.55902, 0.110555, 1.69, 0, 0, 0
15180, 5.976, 5.976, 19.8804, 19.8103, 11.9282, 11.9212, 2.07505, 0.109019, 1.7, 0, 0, 0
15191, 5.976, 5.976, 19.9996, 19.9295, 12.2543, 11.9212, 2.07505, 0.105948, 1.71, 0, 0, 0
15201, 5.976, 5.976, 20.1188, 20.0452, 11.9142, 11.9107, 1.55902, 0.102877, 1.72, 0, 0, 0
15210, 5.976, 5.976, 20.2415, 20.1644, 11.9142, 11.9107, 1.66222, 0.0998062, 1.73, 0, 0, 0
15220, 5.976, 5.976, 20.3607, 20.2871, 11.9423, 11.9493, 1.31458, 0.0951998, 1.74, 0, 0, 0
15230, 5.976, 5.976, 20.4835, 20.4063, 12.2718, 12.2613, 1.2494, 0.0890579, 1.75, 0, 0, 0
15241, 5.976, 5.976, 20.6062, 20.529, 12.2228, 12.2368, 1.2494, 0.0829159, 1.76, 0, 0, 0
15251, 5.976, 5.976, 20.7289, 20.6483, 12.3209, 11.9493, 1.55902, 0.076774, 1.77, 0, 0, 0
15260, 5.976, 5.976, 20.8516, 20.771, 12.6225, 11.9388, 1.55902, 0.0690966, 1.78, 0, 0, 0
15270, 5.976, 5.976, 20.9743, 20.8902, 12.2403, 12.2263, 0.478278, 0.0614192, 1.79, 0, 0, 0
15281, 5.976, 5.976, 21.0971, 21.0094, 11.9212, 11.5811, 2.07505, 0.0537418, 1.8, 0, 0, 0
15291, 5.976, 5.976, 21.2163, 21.1286, 12.2894, 12.2754, 2.07505, 0.0460644, 1.81, 0, 0, 0
15300, 5.976, 5.976, 21.339, 21.2513, 11.9002, 11.9002, 1.55902, 0.0368515, 1.82, 0, 0, 0
15310, 5.976, 5.976, 21.4617, 21.3705, 12.2859, 12.2999, 1.2494, 0.0276386, 1.83, 0, 0, 0
15321, 5.976, 5.976, 21.5844, 21.4933, 12.2859, 11.9282, 1.31458, 0.0184258, 1.84, 0, 0, 0
15331, 5.976, 5.976, 21.7036, 21.6125, 11.9142, 11.9002, 1.55902, 0.0107484, 1.85, 0, 0, 0
15340, 5.976, 5.976, 21.8264, 21.7317, 12.2648, 11.9282, 1.55902, 0.00153548, 1.86, 0, 0, 0
15350, 5.976, 5.976, 21.9456, 21.8509, 11.9212, 12.2613, 2.07505, -0.00614192, 1.87, 0, 0, 0
15361, 5.976, 5.976, 22.0683, 21.9701, 12.2613, 11.9247, 2.07505, -0.0138193, 1.88, 0, 0, 0
15371, 5.976, 5.976, 22.191, 22.0928, 12.2543, 12.2508, 0.516429, -0.0230322, 1.89, 0, 0, 0
