QGPIORecord, QRC v6.1.0, 24-11-2021 @ 17:40:08, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, ValueIn10, ValueIn11
8000, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
8010, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8020, 0, 0, 0, 0, 0, 0, 1.08786, 0, 0, 0, 0, 0
8030, 0, 0, 0, 0, 0, 0, 1.08786, 0, 0, 0, 0, 0
8040, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8050, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8060, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
8071, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8080, 0, 0, 0, 0, 0, 0, 0.784975, 0, 0, 0, 0, 0
8090, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
8100, 0, 0, 0, 0, 0, 0, 2.07505, 0, 0, 0, 0, 0
8111, 0, 0, 0, 0, 0, 0, 2.26269, 0, 0, 0, 0, 0
8120, 0, 0, 0, 0, 0, 0, 0.809944, 0, 0, 0, 0, 0
8130, 0, 0, 0, 0, 0, 0, 0.809944, 0, 0, 0, 0, 0
8140, 0, 0, 0, 0, 0, 0, 1.08786, 0, 0, 0, 0, 0
8151, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8160, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8170, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
8180, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
8190, 0, 0, 0, 0, 0, 0, 1.31458, 0, 0, 0, 0, 0
8200, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
8210, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
8220, 0, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0
8230, 0, 0, 0, 0, 0, 0, 3.54942, 0, 0, 0, 0, 0
8241, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
8250, 0, 0, 0, 0, 0, 0, 1.66222, 0, 0, 0, 0, 0
8260, 0, 0, 0, 0, 0, 0, 1.66222, 0, 0, 0, 0, 0
8270, 0, 0, 0, 0, 0, 0, 6.20328, 0, 0, 0, 0, 0
8281, 0, 0, 0, 0, 0, 0, 1.08786, 0, 0, 0, 0, 0
8290, 0, 0, 0, 0, 0, 0, 1.08786, 0, 0, 0, 0, 0
8300, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
8310, 0, 0, 0, 0, 0, 0, 1.31458, 0, 0, 0, 0, 0
8321, 0, 0, 0, 0, 0, 0, 1.31458, 0, 0, 0, 0, 0
8330, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8340, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
8351, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
8360, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0.01, 0, 0, 0
8371, 0.988, 0.988, 0, 0, 0, 0, 0.718628, 0, 0.02, 0, 0, 0
8381, 0.988, 0.988, 0.00350624, 0.00701248, 0.347118, 0.694236, 0.718628, 0, 0.03, 0, 0, 0
8390, 0.988, 0.988, 0.0175312, 0.0175312, 1.4025, 1.05187, 8.2674, 0, 0.04, 0, 0, 0
