QGPIORecord, QRC v6.1.0, 30-11-2021 @ 01:15:34, Windows 10 Version 1903, 10.0.18362, x86_64,,,,,,,
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
47170,6,6,37.1276,36.8892,12.6295,12.64,0.127219,0,26.98,0,0,0
47180,6,6,37.2503,37.0119,12.6225,12.626,0.126676,0,26.99,0,0,0
47191,6,6,37.38,37.1381,12.6049,12.6049,0.127219,0,27,0,0,0
47201,0,0,37.5028,37.2643,12.612,12.2613,0.127219,0,27.01,0,0,0
47210,0,0,37.629,37.3906,12.6575,12.647,0.127219,0,27.02,0,0,0
47220,0,0,37.7131,37.4712,8.08189,8.08539,0.127768,0,27.03,0,0,0
47230,0,0,37.7447,37.5028,3.49923,3.14861,0.115004,0,27.04,0,0,0
47241,0,0,37.7587,37.5168,1.05187,1.4025,0.127219,0,27.05,0,0,0
47250,0,0,37.7622,37.5203,0.350624,0.350624,0.127219,0,27.06,0,0,0
47260,0,0,37.7657,37.5203,0.350624,0,0.127219,0,27.07,0,0,0
47270,0,0,37.7657,37.5203,0,0,0.127219,0,27.08,0,0,0
47280,0,0,37.7657,37.5203,0,0,0.127219,0,27.09,0,0,0
47290,0,0,37.7657,37.5203,0,0,0.127219,0,27.1,0,0,0
47300,0,0,37.7657,37.5203,0,0,0.127219,0,27.11,0,0,0
47310,0,0,37.7657,37.5203,0,0,0.127219,0,27.12,0,0,0
47321,0,0,37.7657,37.5203,0,0,0.127219,0,27.13,0,0,0
47330,0,0,37.7657,37.5203,0,0,0.127768,0,27.14,0,0,0
47340,0,0,37.7657,37.5203,0,0,0.127219,0,27.15,0,0,0
47350,0,0,37.7657,37.5203,0,0,0.127219,0,27.16,0,0,0
47361,0,0,37.7657,37.5203,0,0,0.127768,0,27.17,0,0,0
47370,0,0,37.7657,37.5203,0,0,0.127219,0,27.18,0,0,0
47380,0,0,37.7657,37.5203,0,0,0.115004,0,27.19,0,0,0
47390,0,0,37.7657,37.5203,0,0,0.127219,0,27.2,0,0,0
47400,0,0,37.7657,37.5203,0,0,0.127219,0,27.21,0,0,0
47410,0,0,37.7657,37.5203,0,0,0.127219,0,27.22,0,0,0
47420,0,0,37.7657,37.5203,0,0,0.127219,0,27.23,0,0,0
47430,0,0,37.7657,37.5203,0,0,0.127219,0,27.24,0,0,0
47440,0,0,37.7657,37.5203,0,0,0.127219,0,27.25,0,0,0
47451,0,0,37.7657,37.5203,0,0,0.127219,0,27.26,0,0,0
47460,0,0,37.7657,37.5203,0,0,0.127219,0,27.27,0,0,0
47470,0,0,37.7657,37.5203,0,0,0.127219,0,27.28,0,0,0
47480,0,0,37.7657,37.5203,0,0,0.127219,0,27.29,0,0,0
47491,0,0,37.7657,37.5203,0,0,0.127768,0,27.3,0,0,0
47500,0,0,37.7657,37.5203,0,0,0.127219,0,27.31,0,0,0
47510,0,0,37.7657,37.5203,0,0,0.127768,0,27.32,0,0,0
47520,0,0,37.7657,37.5203,0,0,0.115004,0,27.33,0,0,0
47531,0,0,37.7657,37.5203,0,0,0.127219,0,27.34,0,0,0
47540,0,0,37.7657,37.5203,0,0,0.127219,0,27.35,0,0,0
47550,0,0,37.7657,37.5203,0,0,0.127219,0,27.36,0,0,0
47560,0,0,37.7657,37.5203,0,0,0.127219,0,27.37,0,0,0
47570,0,0,37.7657,37.5203,0,0,0.127219,0,27.38,0,0,0
47580,0,0,37.7657,37.5203,0,0,0.127219,0,27.39,0,0,0
47590,0,0,37.7657,37.5203,0,0,0.127219,0,27.4,0,0,0
47600,0,0,37.7657,37.5203,0,0,0.127219,0,27.41,0,0,0
47610,0,0,37.7657,37.5203,0,0,0.127219,0,27.42,0,0,0
47621,0,0,37.7657,37.5203,0,0,0.127219,0,27.43,0,0,0
47630,0,0,37.7657,37.5203,0,0,0.127219,0,27.44,0,0,0
47640,0,0,37.7657,37.5203,0,0,0.127219,0,27.45,0,0,0
47650,0,0,37.7657,37.5203,0,0,0.127768,0,27.46,0,0,0
47661,0,0,37.7657,37.5203,0,0,0.127219,0,27.47,0,0,0
47670,0,0,37.7657,37.5203,0,0,0.115443,0,27.48,0,0,0
47680,0,0,37.7657,37.5203,0,0,0.115004,0,27.49,0,0,0
47690,0,0,37.7657,37.5203,0,0,0.127219,0,27.5,0,0,0
47700,0,0,37.7657,37.5203,0,0,0.127219,0,27.51,0,0,0
47710,0,0,37.7657,37.5203,0,0,0.127219,0,27.52,0,0,0
47720,0,0,37.7657,37.5203,0,0,0.127219,0,27.53,0,0,0
47730,0,0,37.7657,37.5203,0,0,0.127219,0,27.54,0,0,0
47740,0,0,37.7657,37.5203,0,0,0.127219,0,27.55,0,0,0
47750,0,0,37.7657,37.5203,0,0,0.127219,0,27.56,0,0,0
47760,0,0,37.7657,37.5203,0,0,0.127219,0,27.57,0,0,0
47770,0,0,37.7657,37.5203,0,0,0.127219,0,27.58,0,0,0
47780,0,0,37.7657,37.5203,0,0,0.127768,0,27.59,0,0,0
47791,0,0,37.7657,37.5203,0,0,0.127219,0,27.6,0,0,0
47800,0,0,37.7657,37.5203,0,0,0.127768,0,27.61,0,0,0
47810,0,0,37.7657,37.5203,0,0,0.127768,0,27.62,0,0,0
47820,0,0,37.7657,37.5203,0,0,0.127219,0,27.63,0,0,0
47831,0,0,37.7657,37.5203,0,0,0.115004,0,27.64,0,0,0
47840,0,0,37.7657,37.5203,0,0,0.127219,0,27.65,0,0,0
47850,0,0,37.7657,37.5203,0,0,0.127219,0,27.66,0,0,0
47860,0,0,37.7657,37.5203,0,0,0.127219,0,27.67,0,0,0
47870,0,0,37.7657,37.5203,0,0,0.127219,0,27.68,0,0,0
47880,0,0,37.7657,37.5203,0,0,0.127219,0,27.69,0,0,0
47890,0,0,37.7657,37.5203,0,0,0.127219,0,27.7,0,0,0
47900,0,0,37.7657,37.5203,0,0,0.127219,0,27.71,0,0,0
47910,0,0,37.7657,37.5203,0,0,0.127219,0,27.72,0,0,0
47920,0,0,37.7657,37.5203,0,0,0.127219,0,27.73,0,0,0
47930,0,0,37.7657,37.5203,0,0,0.127219,0,27.74,0,0,0
47940,0,0,37.7657,37.5203,0,0,0.127219,0,27.75,0,0,0
47950,0,0,37.7657,37.5203,0,0,0.127219,0,27.76,0,0,0
47961,0,0,37.7657,37.5203,0,0,0.127768,0,27.77,0,0,0
47970,0,0,37.7657,37.5203,0,0,0.115004,0,27.78,0,0,0
47980,0,0,37.7657,37.5203,0,0,0.127219,0,27.79,0,0,0
47990,0,0,37.7657,37.5203,0,0,0.127219,0,27.8,0,0,0
48001,0,0,37.7657,37.5203,0,0,0.127219,0,27.81,0,0,0
48010,0,0,37.7657,37.5203,0,0,0.127219,0,27.82,0,0,0
48020,0,0,37.7657,37.5203,0,0,0.127219,0,27.83,0,0,0
48030,0,0,37.7657,37.5203,0,0,0.127219,0,27.84,0,0,0
48040,0,0,37.7657,37.5203,0,0,0.127219,0,27.85,0,0,0
48050,0,0,37.7657,37.5203,0,0,0.127219,0,27.86,0,0,0
48060,0,0,37.7657,37.5203,0,0,0.127219,0,27.87,0,0,0
48070,0,0,37.7657,37.5203,0,0,0.127219,0,27.88,0,0,0
48080,0,0,37.7657,37.5203,0,0,0.127219,0,27.89,0,0,0
48091,0,0,37.7657,37.5203,0,0,0.127768,0,27.9,0,0,0
48100,0,0,37.7657,37.5203,0,0,0.127768,0,27.91,0,0,0
48110,0,0,37.7657,37.5203,0,0,0.127219,0,27.92,0,0,0
48120,0,0,37.7657,37.5203,0,0,0.115443,0,27.93,0,0,0
48131,0,0,37.7657,37.5203,0,0,0.127219,0,27.94,0,0,0
48140,0,0,37.7657,37.5203,0,0,0.127219,0,27.95,0,0,0
48150,0,0,37.7657,37.5203,0,0,0.127219,0,27.96,0,0,0
48160,0,0,37.7657,37.5203,0,0,0.127219,0,27.97,0,0,0
48171,0,0,37.7657,37.5203,0,0,0.127219,0,27.98,0,0,0
48180,0,0,37.7657,37.5203,0,0,0.127219,0,27.99,0,0,0
48190,0,0,37.7657,37.5203,0,0,0.127219,0,28,0,0,0
48200,0,0,37.7657,37.5203,0,0,0.127219,0,28.01,0,0,0
48210,0,0,37.7657,37.5203,0,0,0.127219,0,28.02,0,0,0
48220,0,0,37.7657,37.5203,0,0,0.127219,0,28.03,0,0,0
48230,0,0,37.7657,37.5203,0,0,0.127768,0,28.04,0,0,0
48240,0,0,37.7657,37.5203,0,0,0.127219,0,28.05,0,0,0
48250,0,0,37.7657,37.5203,0,0,0.127768,0,28.06,0,0,0
48261,0,0,37.7657,37.5203,0,0,0.127768,0,28.07,0,0,0
48270,0,0,37.7657,37.5203,0,0,0.127219,0,28.08,0,0,0
48280,0,0,37.7657,37.5203,0,0,0.115004,0,28.09,0,0,0
48290,0,0,37.7657,37.5203,0,0,0.127219,0,28.1,0,0,0
48301,0,0,37.7657,37.5203,0,0,0.127219,0,28.11,0,0,0
48310,0,0,37.7657,37.5203,0,0,0.127219,0,28.12,0,0,0
48320,0,0,37.7657,37.5203,0,0,0.127219,0,28.13,0,0,0
48330,0,0,37.7657,37.5203,0,0,0.127219,0,28.14,0,0,0
48340,0,0,37.7657,37.5203,0,0,0.127219,0,28.15,0,0,0
48350,0,0,37.7657,37.5203,0,0,0.127219,0,28.16,0,0,0
48360,0,0,37.7657,37.5203,0,0,0.127219,0,28.17,0,0,0
48370,0,0,37.7657,37.5203,0,0,0.127219,0,28.18,0,0,0
48380,0,0,37.7657,37.5203,0,0,0.127219,0,28.19,0,0,0
48390,0,0,37.7657,37.5203,0,0,0.127219,0,28.2,0,0,0
48400,0,0,37.7657,37.5203,0,0,0.127219,0,28.21,0,0,0
48410,0,0,37.7657,37.5203,0,0,0.127768,0,28.22,0,0,0
48420,0,0,37.7657,37.5203,0,0,0.127219,0,28.23,0,0,0
48431,0,0,37.7657,37.5203,0,0,0.127219,0,28.24,0,0,0
48440,0,0,37.7657,37.5203,0,0,0.114569,0,28.25,0,0,0
48450,0,0,37.7657,37.5203,0,0,0.127219,0,28.26,0,0,0
48460,0,0,37.7657,37.5203,0,0,0.127219,0,28.27,0,0,0
48471,0,0,37.7657,37.5203,0,0,0.127219,0,28.28,0,0,0
48480,0,0,37.7657,37.5203,0,0,0.127219,0,28.29,0,0,0
48490,0,0,37.7657,37.5203,0,0,0.127219,0,28.3,0,0,0
48500,0,0,37.7657,37.5203,0,0,0.127219,0,28.31,0,0,0
48510,0,0,37.7657,37.5203,0,0,0.127219,0,28.32,0,0,0
48520,0,0,37.7657,37.5203,0,0,0.127219,0,28.33,0,0,0
48530,0,0,37.7657,37.5203,0,0,0.127219,0,28.34,0,0,0
48540,0,0,37.7657,37.5203,0,0,0.127768,0,28.35,0,0,0
48550,0,0,37.7657,37.5203,0,0,0.127219,0,28.36,0,0,0
48560,0,0,37.7657,37.5203,0,0,0.127219,0,28.37,0,0,0
48570,0,0,37.7657,37.5203,0,0,0.127768,0,28.38,0,0,0
48580,0,0,37.7657,37.5203,0,0,0.127219,0,28.39,0,0,0
48590,0,0,37.7657,37.5203,0,0,0.127219,0,28.4,0,0,0
48601,0,0,37.7657,37.5203,0,0,0.128322,0,28.41,0,0,0
48610,0,0,37.7657,37.5203,0,0,0.127219,0,28.42,0,0,0
48620,0,0,37.7657,37.5203,0,0,0.127219,0,28.43,0,0,0
48630,0,0,37.7657,37.5203,0,0,0.127219,0,28.44,0,0,0
48641,0,0,37.7657,37.5203,0,0,0.127219,0,28.45,0,0,0
48650,0,0,37.7657,37.5203,0,0,0.127219,0,28.46,0,0,0
48660,0,0,37.7657,37.5203,0,0,0.127219,0,28.47,0,0,0
48670,0,0,37.7657,37.5203,0,0,0.127219,0,28.48,0,0,0
48680,0,0,37.7657,37.5203,0,0,0.127219,0,28.49,0,0,0
48690,0,0,37.7657,37.5203,0,0,0.127219,0,28.5,0,0,0
48700,0,0,37.7657,37.5203,0,0,0.127768,0,28.51,0,0,0
48710,0,0,37.7657,37.5203,0,0,0.127219,0,28.52,0,0,0
48720,0,0,37.7657,37.5203,0,0,0.127219,0,28.53,0,0,0
48731,0,0,37.7657,37.5203,0,0,0.115004,0,28.54,0,0,0
48740,0,0,37.7657,37.5203,0,0,0.127219,0,28.55,0,0,0
48750,0,0,37.7657,37.5203,0,0,0.127219,0,28.56,0,0,0
48760,0,0,37.7657,37.5203,0,0,0.127219,0,28.57,0,0,0
48771,0,0,37.7657,37.5203,0,0,0.127219,0,28.58,0,0,0
48780,0,0,37.7657,37.5203,0,0,0.127219,0,28.59,0,0,0
48790,0,0,37.7657,37.5203,0,0,0.127219,0,28.6,0,0,0
48800,0,0,37.7657,37.5203,0,0,0.127219,0,28.61,0,0,0
48811,0,0,37.7657,37.5203,0,0,0.127219,0,28.62,0,0,0
48820,0,0,37.7657,37.5203,0,0,0.127219,0,28.63,0,0,0
48830,0,0,37.7657,37.5203,0,0,0.127219,0,28.64,0,0,0
48840,0,0,37.7657,37.5203,0,0,0.127219,0,28.65,0,0,0
48850,0,0,37.7657,37.5203,0,0,0.127219,0,28.66,0,0,0
48860,0,0,37.7657,37.5203,0,0,0.127768,0,28.67,0,0,0
48870,0,0,37.7657,37.5203,0,0,0.127219,0,28.68,0,0,0
48880,0,0,37.7657,37.5203,0,0,0.127219,0,28.69,0,0,0
48890,0,0,37.7657,37.5203,0,0,0.115004,0,28.7,0,0,0
48901,0,0,37.7657,37.5203,0,0,0.127219,0,28.71,0,0,0
48910,0,0,37.7657,37.5203,0,0,0.127219,0,28.72,0,0,0
48920,0,0,37.7657,37.5203,0,0,0.127219,0,28.73,0,0,0
48930,0,0,37.7657,37.5203,0,0,0.127219,0,28.74,0,0,0
48941,0,0,37.7657,37.5203,0,0,0.127219,0,28.75,0,0,0
48950,0,0,37.7657,37.5203,0,0,0.127219,0,28.76,0,0,0
48960,0,0,37.7657,37.5203,0,0,0.127219,0,28.77,0,0,0
48970,0,0,37.7657,37.5203,0,0,0.127219,0,28.78,0,0,0
48980,0,0,37.7657,37.5203,0,0,0.127219,0,28.79,0,0,0
48990,0,0,37.7657,37.5203,0,0,0.127768,0,28.8,0,0,0
49000,0,0,37.7657,37.5203,0,0,0.127219,0,28.81,0,0,0
49010,0,0,37.7657,37.5203,0,0,0.127219,0,28.82,0,0,0
49020,0,0,37.7657,37.5203,0,0,0.127768,0,28.83,0,0,0
49030,0,0,37.7657,37.5203,0,0,0.127219,0,28.84,0,0,0
49040,0,0,37.7657,37.5203,0,0,0.115004,0,28.85,0,0,0
49050,0,0,37.7657,37.5203,0,0,0.127219,0,28.86,0,0,0
49060,0,0,37.7657,37.5203,0,0,0.127219,0,28.87,0,0,0
49071,0,0,37.7657,37.5203,0,0,0.127219,0,28.88,0,0,0
49080,0,0,37.7657,37.5203,0,0,0.127219,0,28.89,0,0,0
49090,0,0,37.7657,37.5203,0,0,0.127219,0,28.9,0,0,0
49100,0,0,37.7657,37.5203,0,0,0.127219,0,28.91,0,0,0
49111,0,0,37.7657,37.5203,0,0,0.127219,0,28.92,0,0,0
49120,0,0,37.7657,37.5203,0,0,0.127219,0,28.93,0,0,0
49130,0,0,37.7657,37.5203,0,0,0.127219,0,28.94,0,0,0
49140,0,0,37.7657,37.5203,0,0,0.127219,0,28.95,0,0,0
49150,0,0,37.7657,37.5203,0,0,0.127219,0,28.96,0,0,0
49160,0,0,37.7657,37.5203,0,0,0.127219,0,28.97,0,0,0
49170,0,0,37.7657,37.5203,0,0,0.127219,0,28.98,0,0,0
49180,0,0,37.7657,37.5203,0,0,0.115004,0,28.99,0,0,0
49190,0,0,37.7657,37.5203,0,0,0.127219,0,29,0,0,0
49200,0,0,37.7657,37.5203,0,0,0.127219,0,29.01,0,0,0
49210,0,0,37.7657,37.5203,0,0,0.127219,0,29.02,0,0,0
49220,0,0,37.7657,37.5203,0,0,0.127219,0,29.03,0,0,0
49230,0,0,37.7657,37.5203,0,0,0.127219,0,29.04,0,0,0
49241,0,0,37.7657,37.5203,0,0,0.127219,0,29.05,0,0,0
49250,0,0,37.7657,37.5203,0,0,0.127219,0,29.06,0,0,0
49260,0,0,37.7657,37.5203,0,0,0.127219,0,29.07,0,0,0
49270,0,0,37.7657,37.5203,0,0,0.127219,0,29.08,0,0,0
49281,0,0,37.7657,37.5203,0,0,0.127219,0,29.09,0,0,0
49290,0,0,37.7657,37.5203,0,0,0.127219,0,29.1,0,0,0
49300,0,0,37.7657,37.5203,0,0,0.127219,0,29.11,0,0,0
49310,0,0,37.7657,37.5203,0,0,0.127768,0,29.12,0,0,0
49320,0,0,37.7657,37.5203,0,0,0.127219,0,29.13,0,0,0
49330,0,0,37.7657,37.5203,0,0,0.115443,0,29.14,0,0,0
49340,0,0,37.7657,37.5203,0,0,0.114569,0,29.15,0,0,0
49350,0,0,37.7657,37.5203,0,0,0.127219,0,29.16,0,0,0
49360,0,0,37.7657,37.5203,0,0,0.127219,0,29.17,0,0,0
49371,0,0,37.7657,37.5203,0,0,0.127219,0,29.18,0,0,0
49380,0,0,37.7657,37.5203,0,0,0.127219,0,29.19,0,0,0
49390,0,0,37.7657,37.5203,0,0,0.127219,0,29.2,0,0,0
49400,0,0,37.7657,37.5203,0,0,0.127219,0,29.21,0,0,0
49411,0,0,37.7657,37.5203,0,0,0.127219,0,29.22,0,0,0
49420,0,0,37.7657,37.5203,0,0,0.127219,0,29.23,0,0,0
49430,0,0,37.7657,37.5203,0,0,0.127219,0,29.24,0,0,0
49440,0,0,37.7657,37.5203,0,0,0.127219,0,29.25,0,0,0
49451,0,0,37.7657,37.5203,0,0,0.127219,0,29.26,0,0,0
49460,0,0,37.7657,37.5203,0,0,0.127219,0,29.27,0,0,0
49470,0,0,37.7657,37.5203,0,0,0.127768,0,29.28,0,0,0
49480,0,0,37.7657,37.5203,0,0,0.127219,0,29.29,0,0,0
49490,0,0,37.7657,37.5203,0,0,0.115004,0,29.3,0,0,0
49500,0,0,37.7657,37.5203,0,0,0.127219,0,29.31,0,0,0
49510,0,0,37.7657,37.5203,0,0,0.127219,0,29.32,0,0,0
49520,0,0,37.7657,37.5203,0,0,0.127219,0,29.33,0,0,0
49530,0,0,37.7657,37.5203,0,0,0.127219,0,29.34,0,0,0
49541,0,0,37.7657,37.5203,0,0,0.127219,0,29.35,0,0,0
49550,0,0,37.7657,37.5203,0,0,0.127219,0,29.36,0,0,0
49560,0,0,37.7657,37.5203,0,0,0.127219,0,29.37,0,0,0
49570,0,0,37.7657,37.5203,0,0,0.127219,0,29.38,0,0,0
49581,0,0,37.7657,37.5203,0,0,0.127219,0,29.39,0,0,0
49590,0,0,37.7657,37.5203,0,0,0.127219,0,29.4,0,0,0
49600,0,0,37.7657,37.5203,0,0,0.127768,0,29.41,0,0,0
49610,0,0,37.7657,37.5203,0,0,0.126676,0,29.42,0,0,0
49620,0,0,37.7657,37.5203,0,0,0.127768,0,29.43,0,0,0
49630,0,0,37.7657,37.5203,0,0,0.128881,0,29.44,0,0,0
49640,0,0,37.7657,37.5203,0,0,0.127219,0,29.45,0,0,0
49650,0,0,37.7657,37.5203,0,0,0.127219,0,29.46,0,0,0
49660,0,0,37.7657,37.5203,0,0,0.127219,0,29.47,0,0,0
49670,0,0,37.7657,37.5203,0,0,0.127219,0,29.48,0,0,0
49680,0,0,37.7657,37.5203,0,0,0.127219,0,29.49,0,0,0
49690,0,0,37.7657,37.5203,0,0,0.127219,0,29.5,0,0,0
49700,0,0,37.7657,37.5203,0,0,0.127219,0,29.51,0,0,0
49711,0,0,37.7657,37.5203,0,0,0.127219,0,29.52,0,0,0
49720,0,0,37.7657,37.5203,0,0,0.127219,0,29.53,0,0,0
49730,0,0,37.7657,37.5203,0,0,0.127219,0,29.54,0,0,0
49740,0,0,37.7657,37.5203,0,0,0.127219,0,29.55,0,0,0
49751,0,0,37.7657,37.5203,0,0,0.127219,0,29.56,0,0,0
49760,0,0,37.7657,37.5203,0,0,0.127768,0,29.57,0,0,0
49770,0,0,37.7657,37.5203,0,0,0.127219,0,29.58,0,0,0
49780,0,0,37.7657,37.5203,0,0,0.127768,0,29.59,0,0,0
49790,0,0,37.7657,37.5203,0,0,0.115004,0,29.6,0,0,0
49800,0,0,37.7657,37.5203,0,0,0.127219,0,29.61,0,0,0
49810,0,0,37.7657,37.5203,0,0,0.128322,0,29.62,0,0,0
49820,0,0,37.7657,37.5203,0,0,0.127219,0,29.63,0,0,0
49830,0,0,37.7657,37.5203,0,0,0.127219,0,29.64,0,0,0
49840,0,0,37.7657,37.5203,0,0,0.127219,0,29.65,0,0,0
49850,0,0,37.7657,37.5203,0,0,0.127219,0,29.66,0,0,0
49860,0,0,37.7657,37.5203,0,0,0.127219,0,29.67,0,0,0
49870,0,0,37.7657,37.5203,0,0,0.127219,0,29.68,0,0,0
49881,0,0,37.7657,37.5203,0,0,0.127219,0,29.69,0,0,0
49890,0,0,37.7657,37.5203,0,0,0.127219,0,29.7,0,0,0
49900,0,0,37.7657,37.5203,0,0,0.127219,0,29.71,0,0,0
49910,0,0,37.7657,37.5203,0,0,0.127768,0,29.72,0,0,0
49921,0,0,37.7657,37.5203,0,0,0.127768,0,29.73,0,0,0
49930,0,0,37.7657,37.5203,0,0,0.127219,0,29.74,0,0,0
49940,0,0,37.7657,37.5203,0,0,0.115004,0,29.75,0,0,0
49950,0,0,37.7657,37.5203,0,0,0.127219,0,29.76,0,0,0
49960,0,0,37.7657,37.5203,0,0,0.127219,0,29.77,0,0,0
49970,0,0,37.7657,37.5203,0,0,0.127219,0,29.78,0,0,0
49980,0,0,37.7657,37.5203,0,0,0.127219,0,29.79,0,0,0
49990,0,0,37.7657,37.5203,0,0,0.127219,0,29.8,0,0,0
50000,0,0,37.7657,37.5203,0,0,0.127219,0,29.81,0,0,0
50011,0,0,37.7657,37.5203,0,0,0.126676,0,29.82,0,0,0
50020,0,0,37.7657,37.5203,0,0,0.127219,0,29.83,0,0,0
50030,0,0,37.7657,37.5203,0,0,0.127219,0,29.84,0,0,0
50040,0,0,37.7657,37.5203,0,0,0.127219,0,29.85,0,0,0
50051,0,0,37.7657,37.5203,0,0,0.127219,0,29.86,0,0,0
50060,0,0,37.7657,37.5203,0,0,0.127219,0,29.87,0,0,0
50070,0,0,37.7657,37.5203,0,0,0.127768,0,29.88,0,0,0
50080,0,0,37.7657,37.5203,0,0,0.127219,0,29.89,0,0,0
50091,0,0,37.7657,37.5203,0,0,0.127219,0,29.9,0,0,0
50100,0,0,37.7657,37.5203,0,0,0.115443,0,29.91,0,0,0
50110,0,0,37.7657,37.5203,0,0,0.127219,0,29.92,0,0,0
50120,0,0,37.7657,37.5203,0,0,0.127219,0,29.93,0,0,0
50130,0,0,37.7657,37.5203,0,0,0.127219,0,29.94,0,0,0
50140,0,0,37.7657,37.5203,0,0,0.127219,0,29.95,0,0,0
50150,0,0,37.7657,37.5203,0,0,0.127219,0,29.96,0,0,0
50160,0,0,37.7657,37.5203,0,0,0.127219,0,29.97,0,0,0
50170,0,0,37.7657,37.5203,0,0,0.127219,0,29.98,0,0,0
50181,0,0,37.7657,37.5203,0,0,0.127219,0,29.99,0,0,0
50190,0,0,37.7657,37.5203,0,0,0.127219,0,30,0,0,0
50200,-6,-6,37.7657,37.5203,0,0,0.127219,0,30.01,0,0,0
50210,-6,-6,37.7657,37.5203,0,0,0.127768,0,30.02,0,0,0
50221,-6,-6,37.7272,37.4817,-3.85687,-3.83933,0.127219,0,30.03,0,0,0
50230,-6,-6,37.643,37.3976,-8.40446,-8.40446,0.127768,0,30.04,0,0,0
50240,-6,-6,37.5413,37.2959,-10.5257,-10.5187,0.126676,0,30.05,0,0,0
50250,-6,-6,37.4256,37.1802,-11.22,-11.227,0.127219,0,30.06,0,0,0
50260,-6,-6,37.3064,37.061,-11.9212,-12.2473,0.115004,0,30.07,0,0,0
50271,-6,-6,37.1837,36.9383,-12.2473,-12.2648,0.127219,0,30.08,0,0,0
50280,-6,-6,37.061,36.8155,-12.2859,-12.2718,0.127219,0,30.09,0,0,0
50290,-6,-6,36.9383,36.6893,-12.6365,-12.3034,0.127219,0,30.1,0,0,0
50300,-6,-6,36.812,36.5631,-12.612,-12.612,0.127219,0,30.11,0,0,0
50311,-6,-6,36.6858,36.4404,-12.2613,-12.6049,0.127219,0,30.12,0,0,0
50320,-6,-6,36.5596,36.3141,-12.6049,-12.6049,0.127219,0,30.13,0,0,0
50330,-6,-6,36.4334,36.1879,-12.626,-12.2789,0.127219,0,30.14,0,0,0
50340,-6,-6,36.3106,36.0652,-12.626,-12.626,0.127219,0,30.15,0,0,0
50351,-6,-6,36.1844,35.939,-12.2894,-12.6155,0.127219,0,30.16,0,0,0
50360,-6,-6,36.0582,35.8128,-12.612,-12.2754,0.127219,0,30.17,0,0,0
50370,-6,-6,35.932,35.6865,-12.6295,-12.64,0.127219,0,30.18,0,0,0
50380,-6,-6,35.8092,35.5638,-12.2543,-12.6049,0.127219,0,30.19,0,0,0
50391,-6,-6,35.683,35.4376,-12.9626,-12.612,0.127768,0,30.2,0,0,0
50401,-6,-6,35.5568,35.3114,-12.2718,-12.2718,0.126676,0,30.21,0,0,0
50410,-6,-6,35.4306,35.1886,-12.6225,-12.612,0.127219,0,30.22,0,0,0
50420,-6,-6,35.3043,35.0624,-12.64,-12.6365,0.115004,0,30.23,0,0,0
50430,-6,-6,35.1781,34.9362,-12.6155,-12.6155,0.127219,0,30.24,0,0,0
50441,-6,-6,35.0519,34.81,-12.6155,-12.2789,0.127219,0,30.25,0,0,0
50450,-6,-6,34.9257,34.6837,-12.6225,-12.6155,0.127219,0,30.26,0,0,0
50460,-6,-6,34.803,34.5575,-12.2859,-12.626,0.127219,0,30.27,0,0,0
50470,-6,-6,34.6767,34.4348,-12.6225,-12.626,0.127219,0,30.28,0,0,0
50481,-6,-6,34.5505,34.3086,-12.6225,-12.6295,0.127219,0,30.29,0,0,0
50490,-6,-6,34.4243,34.1824,-12.612,-12.612,0.127219,0,30.3,0,0,0
50500,-6,-6,34.2981,34.0561,-12.6225,-12.6225,0.127219,0,30.31,0,0,0
50510,-6,-6,34.1753,33.9299,-12.6225,-12.2754,0.127219,0,30.32,0,0,0
50521,-6,-6,34.0491,33.8037,-12.2718,-12.6155,0.127219,0,30.33,0,0,0
50530,-6,-6,33.9229,33.681,-12.9626,-12.612,0.126676,0,30.34,0,0,0
50540,-6,-6,33.7967,33.5547,-12.2894,-12.626,0.127219,0,30.35,0,0,0
50550,-6,-6,33.6704,33.4285,-12.612,-12.2718,0.127768,0,30.36,0,0,0
50561,-6,-6,33.5442,33.3023,-12.6225,-12.626,0.127219,0,30.37,0,0,0
50571,-6,-6,33.418,33.1761,-12.612,-12.612,0.114569,0,30.38,0,0,0
50580,-6,-6,33.2918,33.0533,-12.6365,-12.626,0.127219,0,30.39,0,0,0
50590,-6,-6,33.1655,32.9271,-12.6014,-12.612,0.126676,0,30.4,0,0,0
50600,-6,-6,33.0428,32.8009,-12.2718,-12.6225,0.127219,0,30.41,0,0,0
50611,-6,-6,32.9166,32.6747,-12.9731,-12.6155,0.127219,0,30.42,0,0,0
50620,-6,-6,32.7904,32.5484,-12.2859,-12.2648,0.127219,0,30.43,0,0,0
50630,-6,-6,32.6642,32.4257,-12.6049,-12.626,0.127219,0,30.44,0,0,0
50640,-6,-6,32.5379,32.2995,-12.647,-12.626,0.127219,0,30.45,0,0,0
50651,-6,-6,32.4117,32.1733,-12.6225,-12.6225,0.127219,0,30.46,0,0,0
50660,-6,-6,32.2855,32.0471,-12.612,-12.612,0.127219,0,30.47,0,0,0
50670,-6,-6,32.1592,31.9208,-12.626,-12.2999,0.127219,0,30.48,0,0,0
